canonical uri,mapping,lexical uri
rdam:P30304,owl:sameAs,rdam:material.en
rdam:P30305,owl:sameAs,rdam:intendedAudienceOfManifestation.en
rdam:P30306,owl:sameAs,rdam:fontPointSize.en
rdam:P30307,owl:sameAs,rdam:groovePitch.en
rdam:P30308,owl:sameAs,rdam:grooveWidth.en
rdam:P30309,owl:sameAs,rdam:typeOfBinding.en
rdam:P30310,owl:sameAs,rdam:bindingOfManifestation.en
rdam:P30311,owl:sameAs,rdam:contributorAgentOfMusic.en
rdam:P30312,owl:sameAs,rdam:surveyorAgent.en
rdam:P30315,owl:sameAs,rdam:contributorAgentOfCartography.en
rdam:P30316,owl:sameAs,rdam:contributorAgentOfChoreography.en
rdam:P30321,owl:sameAs,rdam:contributorAgentOfStillImage.en
rdam:P30326,owl:sameAs,rdam:contributorAgentOfMovingImage.en
rdam:P30327,owl:sameAs,rdam:contributorAgentToAggregate.en
rdam:P30328,owl:sameAs,rdam:contributorAgentOfText.en
rdam:P30329,owl:sameAs,rdam:creatorAgentOfManifestation.en
rdam:P30330,owl:sameAs,rdam:relatedEntityOfManifestation.en
rdam:P30331,owl:sameAs,rdam:contributorAgentOfSpeech.en
rdam:P30332,owl:sameAs,rdam:contributorAgentOfObject.en
rdam:P30333,owl:sameAs,rdam:contributorAgentOfComputerContent.en
rdam:P30334,owl:sameAs,rdam:sourceConsultedOf.en
rdam:P30335,owl:sameAs,rdam:categoryOfManifestation.en
rdam:P30336,owl:sameAs,rdam:contributorPersonToAggregate.en
rdam:P30337,owl:sameAs,rdam:surveyorPerson.en
rdam:P30338,owl:sameAs,rdam:contributorPersonOfCartography.en
rdam:P30339,owl:sameAs,rdam:contributorPersonOfChoreography.en
rdam:P30340,owl:sameAs,rdam:contributorPersonOfMovingImage.en
rdam:P30341,owl:sameAs,rdam:contributorPersonOfMusic.en
rdam:P30342,owl:sameAs,rdam:contributorPersonOfSpeech.en
rdam:P30343,owl:sameAs,rdam:contributorPersonOfStillImage.en
rdam:P30344,owl:sameAs,rdam:contributorPersonOfText.en
rdam:P30345,owl:sameAs,rdam:contributorPersonOfObject.en
rdam:P30346,owl:sameAs,rdam:contributorPersonOfComputerContent.en
rdam:P30347,owl:sameAs,rdam:broadcasterPerson.en
rdam:P30348,owl:sameAs,rdam:filmDistributorPerson.en
rdam:P30349,owl:sameAs,rdam:bookDesignerPerson.en
rdam:P30350,owl:sameAs,rdam:engraverPerson.en
rdam:P30351,owl:sameAs,rdam:brailleEmbosserPerson.en
rdam:P30352,owl:sameAs,rdam:printmakerPerson.en
rdam:P30353,owl:sameAs,rdam:casterPerson.en
rdam:P30354,owl:sameAs,rdam:lithographerPerson.en
rdam:P30355,owl:sameAs,rdam:platemakerPerson.en
rdam:P30356,owl:sameAs,rdam:etcherPerson.en
rdam:P30357,owl:sameAs,rdam:collotyperPerson.en
rdam:P30358,owl:sameAs,rdam:printerPerson.en
rdam:P30359,owl:sameAs,rdam:distributorPerson.en
rdam:P30360,owl:sameAs,rdam:producerPersonOfUnpublishedManifestation.en
rdam:P30361,owl:sameAs,rdam:manufacturerPerson.en
rdam:P30362,owl:sameAs,rdam:publisherPerson.en
rdam:P30363,owl:sameAs,rdam:creatorPersonOfManifestation.en
rdam:P30364,owl:sameAs,rdam:papermakerPerson.en
rdam:P30365,owl:sameAs,rdam:contributorCollectiveAgentToAggregate.en
rdam:P30366,owl:sameAs,rdam:surveyorCollectiveAgent.en
rdam:P30367,owl:sameAs,rdam:contributorCollectiveAgentOfCartography.en
rdam:P30368,owl:sameAs,rdam:contributorCollectiveAgentOfChoreography.en
rdam:P30369,owl:sameAs,rdam:contributorCollectiveAgentOfMovingImage.en
rdam:P30370,owl:sameAs,rdam:contributorCollectiveAgentOfMusic.en
rdam:P30371,owl:sameAs,rdam:contributorCollectiveAgentOfSpeech.en
rdam:P30372,owl:sameAs,rdam:contributorCollectiveAgentOfStillImage.en
rdam:P30373,owl:sameAs,rdam:contributorCollectiveAgentOfText.en
rdam:P30374,owl:sameAs,rdam:contributorCollectiveAgentOfObject.en
rdam:P30375,owl:sameAs,rdam:contributorCollectiveAgentOfComputerContent.en
rdam:P30376,owl:sameAs,rdam:broadcasterCollectiveAgent.en
rdam:P30377,owl:sameAs,rdam:filmDistributorCollectiveAgent.en
rdam:P30378,owl:sameAs,rdam:bookDesignerCollectiveAgent.en
rdam:P30379,owl:sameAs,rdam:engraverCollectiveAgent.en
rdam:P30380,owl:sameAs,rdam:brailleEmbosserCollectiveAgent.en
rdam:P30381,owl:sameAs,rdam:printmakerCollectiveAgent.en
rdam:P30382,owl:sameAs,rdam:casterCollectiveAgent.en
rdam:P30383,owl:sameAs,rdam:lithographerCollectiveAgent.en
rdam:P30384,owl:sameAs,rdam:platemakerCollectiveAgent.en
rdam:P30385,owl:sameAs,rdam:etcherCollectiveAgent.en
rdam:P30386,owl:sameAs,rdam:collotyperCollectiveAgent.en
rdam:P30387,owl:sameAs,rdam:printerCollectiveAgent.en
rdam:P30388,owl:sameAs,rdam:distributorCollectiveAgent.en
rdam:P30389,owl:sameAs,rdam:producerCollectiveAgentOfUnpublishedManifestation.en
rdam:P30390,owl:sameAs,rdam:manufacturerCollectiveAgent.en
rdam:P30391,owl:sameAs,rdam:publisherCollectiveAgent.en
rdam:P30392,owl:sameAs,rdam:creatorCollectiveAgentOfManifestation.en
rdam:P30393,owl:sameAs,rdam:papermakerCollectiveAgent.en
rdam:P30394,owl:sameAs,rdam:contributorCorporateBodyToAggregate.en
rdam:P30395,owl:sameAs,rdam:surveyorCorporateBody.en
rdam:P30396,owl:sameAs,rdam:contributorCorporateBodyOfCartography.en
rdam:P30397,owl:sameAs,rdam:contributorCorporateBodyOfChoreography.en
rdam:P30398,owl:sameAs,rdam:contributorCorporateBodyOfMovingImage.en
rdam:P30399,owl:sameAs,rdam:contributorCorporateBodyOfMusic.en
rdam:P30400,owl:sameAs,rdam:contributorCorporateBodyOfSpeech.en
rdam:P30401,owl:sameAs,rdam:contributorCorporateBodyOfStillImage.en
rdam:P30402,owl:sameAs,rdam:contributorCorporateBodyOfText.en
rdam:P30403,owl:sameAs,rdam:contributorCorporateBodyOfObject.en
rdam:P30404,owl:sameAs,rdam:contributorCorporateBodyOfComputerContent.en
rdam:P30405,owl:sameAs,rdam:broadcasterCorporateBody.en
rdam:P30406,owl:sameAs,rdam:filmDistributorCorporateBody.en
rdam:P30407,owl:sameAs,rdam:bookDesignerCorporateBody.en
rdam:P30408,owl:sameAs,rdam:engraverCorporateBody.en
rdam:P30409,owl:sameAs,rdam:brailleEmbosserCorporateBody.en
rdam:P30410,owl:sameAs,rdam:printmakerCorporateBody.en
rdam:P30411,owl:sameAs,rdam:casterCorporateBody.en
rdam:P30412,owl:sameAs,rdam:lithographerCorporateBody.en
rdam:P30413,owl:sameAs,rdam:platemakerCorporateBody.en
rdam:P30414,owl:sameAs,rdam:etcherCorporateBody.en
rdam:P30415,owl:sameAs,rdam:collotyperCorporateBody.en
rdam:P30416,owl:sameAs,rdam:printerCorporateBody.en
rdam:P30417,owl:sameAs,rdam:distributorCorporateBody.en
rdam:P30418,owl:sameAs,rdam:producerCorporateBodyOfUnpublishedManifestation.en
rdam:P30419,owl:sameAs,rdam:manufacturerCorporateBody.en
rdam:P30420,owl:sameAs,rdam:publisherCorporateBody.en
rdam:P30421,owl:sameAs,rdam:creatorCorporateBodyOfManifestation.en
rdam:P30422,owl:sameAs,rdam:papermakerCorporateBody.en
rdam:P30423,owl:sameAs,rdam:contributorFamilyToAggregate.en
rdam:P30424,owl:sameAs,rdam:surveyorFamily.en
rdam:P30425,owl:sameAs,rdam:contributorFamilyOfCartography.en
rdam:P30426,owl:sameAs,rdam:contributorFamilyOfChoreography.en
rdam:P30427,owl:sameAs,rdam:contributorFamilyOfMovingImage.en
rdam:P30428,owl:sameAs,rdam:contributorFamilyOfMusic.en
rdam:P30429,owl:sameAs,rdam:contributorFamilyOfSpeech.en
rdam:P30430,owl:sameAs,rdam:contributorFamilyOfStillImage.en
rdam:P30431,owl:sameAs,rdam:contributorFamilyOfText.en
rdam:P30432,owl:sameAs,rdam:contributorFamilyOfObject.en
rdam:P30433,owl:sameAs,rdam:contributorFamilyOfComputerContent.en
rdam:P30434,owl:sameAs,rdam:broadcasterFamily.en
rdam:P30435,owl:sameAs,rdam:filmDistributorFamily.en
rdam:P30436,owl:sameAs,rdam:bookDesignerFamily.en
rdam:P30437,owl:sameAs,rdam:engraverFamily.en
rdam:P30438,owl:sameAs,rdam:brailleEmbosserFamily.en
rdam:P30439,owl:sameAs,rdam:printmakerFamily.en
rdam:P30440,owl:sameAs,rdam:casterFamily.en
rdam:P30441,owl:sameAs,rdam:lithographerFamily.en
rdam:P30442,owl:sameAs,rdam:platemakerFamily.en
rdam:P30443,owl:sameAs,rdam:etcherFamily.en
rdam:P30444,owl:sameAs,rdam:collotyperFamily.en
rdam:P30445,owl:sameAs,rdam:printerFamily.en
rdam:P30446,owl:sameAs,rdam:distributorFamily.en
rdam:P30447,owl:sameAs,rdam:producerFamilyOfUnpublishedManifestation.en
rdam:P30448,owl:sameAs,rdam:manufacturerFamily.en
rdam:P30449,owl:sameAs,rdam:publisherFamily.en
rdam:P30450,owl:sameAs,rdam:creatorFamilyOfManifestation.en
rdam:P30451,owl:sameAs,rdam:papermakerFamily.en
rdam:P30452,owl:sameAs,rdam:accessibilityContent.en
rdam:P30453,owl:sameAs,rdam:illustrativeContent.en
rdam:P30454,owl:sameAs,rdam:soundContent.en
rdam:P30455,owl:sameAs,rdam:supplementaryContent.en
rdam:P30456,owl:sameAs,rdam:colourContent.en
rdam:P30457,owl:sameAs,rdam:referenceSourceOf.en
rdan:P80001,owl:sameAs,rdan:relatedWorkOfNomen.en
rdan:P80002,owl:sameAs,rdan:relatedExpressionOfNomen.en
rdan:P80003,owl:sameAs,rdan:relatedManifestationOfNomen.en
rdan:P80004,owl:sameAs,rdan:relatedItemOfNomen.en
rdan:P80005,owl:sameAs,rdan:relatedAgentOfNomen.en
rdan:P80006,owl:sameAs,rdan:relatedCollectiveAgentOfNomen.en
rdan:P80007,owl:sameAs,rdan:relatedPlaceOfNomen.en
rdan:P80008,owl:sameAs,rdan:relatedTimespanOfNomen.en
rdan:P80009,owl:sameAs,rdan:relatedNomenOfNomen.en
rdan:P80010,owl:sameAs,rdan:relatedRDAEntityOfNomen.en
rdan:P80011,owl:sameAs,rdan:relatedPersonOfNomen.en
rdan:P80012,owl:sameAs,rdan:relatedFamilyOfNomen.en
rdan:P80013,owl:sameAs,rdan:relatedCorporateBodyOfNomen.en
rdan:P80014,owl:sameAs,rdan:subjectNomenOf.en
rdan:P80015,owl:sameAs,rdan:accessPointForItemOf.en
rdan:P80016,owl:sameAs,rdan:appellationOfItemOf.en
rdan:P80017,owl:sameAs,rdan:titleOfItemOf.en
rdan:P80018,owl:sameAs,rdan:accessPointForAgentOf.en
rdan:P80019,owl:sameAs,rdan:accessPointForCollectiveAgentOf.en
rdan:P80020,owl:sameAs,rdan:accessPointForCorporateBodyOf.en
rdan:P80021,owl:sameAs,rdan:accessPointForFamilyOf.en
rdan:P80022,owl:sameAs,rdan:accessPointForPersonOf.en
rdan:P80023,owl:sameAs,rdan:accessPointForExpressionOf.en
rdan:P80024,owl:sameAs,rdan:accessPointForManifestationOf.en
rdan:P80025,owl:sameAs,rdan:accessPointForPlaceOf.en
rdan:P80026,owl:sameAs,rdan:accessPointForTimespanOf.en
rdan:P80027,owl:sameAs,rdan:accessPointForWorkOf.en
rdan:P80028,owl:sameAs,rdan:appellationOfAgentOf.en
rdan:P80029,owl:sameAs,rdan:appellationOfCollectiveAgentOf.en
rdan:P80030,owl:sameAs,rdan:appellationOfCorporateBodyOf.en
rdan:P80031,owl:sameAs,rdan:appellationOfFamilyOf.en
rdan:P80032,owl:sameAs,rdan:appellationOfPersonOf.en
rdan:P80033,owl:sameAs,rdan:identifierForAgentOf.en
rdan:P80034,owl:sameAs,rdan:identifierForCollectiveAgentOf.en
rdan:P80035,owl:sameAs,rdan:identifierForCorporateBodyOf.en
rdan:P80036,owl:sameAs,rdan:identifierForFamilyOf.en
rdan:P80037,owl:sameAs,rdan:identifierForPersonOf.en
rdan:P80038,owl:sameAs,rdan:appellationOfExpressionOf.en
rdan:P80039,owl:sameAs,rdan:titleOfExpressionOf.en
rdan:P80040,owl:sameAs,rdan:appellationOfManifestationOf.en
rdan:P80041,owl:sameAs,rdan:appellationOfPlaceOf.en
rdan:P80042,owl:sameAs,rdan:identifierForPlaceOf.en
rdan:P80043,owl:sameAs,rdan:appellationOfTimespanOf.en
rdan:P80044,owl:sameAs,rdan:nameOfTimespanOf.en
rdan:P80045,owl:sameAs,rdan:appellationOfWorkOf.en
rdan:P80046,owl:sameAs,rdan:identifierForExpressionOf.en
rdan:P80047,owl:sameAs,rdan:identifierForItemOf.en
rdan:P80048,owl:sameAs,rdan:identifierForManifestationOf.en
rdan:P80049,owl:sameAs,rdan:identifierForWorkOf.en
rdan:P80050,owl:sameAs,rdan:identifierForTimespanOf.en
rdan:P80051,owl:sameAs,rdan:nameOfPlaceOf.en
rdan:P80052,owl:sameAs,rdan:nameOfAgentOf.en
rdan:P80053,owl:sameAs,rdan:nameOfCollectiveAgentOf.en
rdan:P80054,owl:sameAs,rdan:nameOfCorporateBodyOf.en
rdan:P80055,owl:sameAs,rdan:nameOfFamilyOf.en
rdan:P80056,owl:sameAs,rdan:nameOfPersonOf.en
rdan:P80057,owl:sameAs,rdan:abbreviatedTitleOf.en
rdan:P80058,owl:sameAs,rdan:partNomen.en
rdan:P80059,owl:sameAs,rdan:partOfNomen.en
rdan:P80060,owl:sameAs,rdan:derivation.en
rdan:P80061,owl:sameAs,rdan:derivationOf.en
rdan:P80062,owl:sameAs,rdan:titleOfManifestationOf.en
rdan:P80063,owl:sameAs,rdan:titleProperOf.en
rdan:P80064,owl:sameAs,rdan:titleOfWorkOf.en
rdan:P80065,owl:sameAs,rdan:intendedAudienceOfNomen.en
rdan:P80066,owl:sameAs,rdan:languageOfNomen.en
rdan:P80067,owl:sameAs,rdan:contextOfUse.en
rdan:P80068,owl:sameAs,rdan:nomenString.en
rdan:P80069,owl:sameAs,rdan:schemeOfNomen.en
rdan:P80070,owl:sameAs,rdan:scriptOfNomen.en
rdan:P80071,owl:sameAs,rdan:noteOnNomen.en
rdan:P80072,owl:sameAs,rdan:keyTitleOf.en
rdan:P80073,owl:sameAs,rdan:assignedByAgent.en
rdan:P80074,owl:sameAs,rdan:assignedByCollectiveAgent.en
rdan:P80075,owl:sameAs,rdan:assignedByCorporateBody.en
rdan:P80076,owl:sameAs,rdan:assignedByFamily.en
rdan:P80077,owl:sameAs,rdan:assignedByPerson.en
rdan:P80078,owl:sameAs,rdan:categoryOfNomen.en
rdan:P80079,owl:sameAs,rdan:authorizedAccessPointForWorkOf.en
rdan:P80080,owl:sameAs,rdan:variantAccessPointForWorkOf.en
rdan:P80081,owl:sameAs,rdan:authorizedAccessPointForTimespanOf.en
rdan:P80082,owl:sameAs,rdan:variantAccessPointForTimespanOf.en
rdan:P80083,owl:sameAs,rdan:preferredNameOfTimespanOf.en
rdan:P80084,owl:sameAs,rdan:variantNameOfTimespanOf.en
rdan:P80085,owl:sameAs,rdan:authorizedAccessPointForPlaceOf.en
rdan:P80086,owl:sameAs,rdan:variantAccessPointForPlaceOf.en
rdan:P80087,owl:sameAs,rdan:preferredNameOfPlaceOf.en
rdan:P80088,owl:sameAs,rdan:variantNameOfPlaceOf.en
rdan:P80089,owl:sameAs,rdan:authorizedAccessPointForManifestationOf.en
rdan:P80090,owl:sameAs,rdan:variantAccessPointForManifestationOf.en
rdan:P80091,owl:sameAs,rdan:authorizedAccessPointForItemOf.en
rdan:P80092,owl:sameAs,rdan:variantAccessPointForItemOf.en
rdan:P80093,owl:sameAs,rdan:preferredTitleOfItemOf.en
rdan:P80094,owl:sameAs,rdan:variantTitleOfItemOf.en
rdan:P80095,owl:sameAs,rdan:authorizedAccessPointForExpressionOf.en
rdan:P80096,owl:sameAs,rdan:variantAccessPointForExpressionOf.en
rdan:P80097,owl:sameAs,rdan:preferredTitleOfExpressionOf.en
rdan:P80098,owl:sameAs,rdan:variantTitleOfExpressionOf.en
rdan:P80099,owl:sameAs,rdan:authorizedAccessPointForAgentOf.en
rdan:P80100,owl:sameAs,rdan:variantAccessPointForAgentOf.en
rdan:P80101,owl:sameAs,rdan:authorizedAccessPointForCollectiveAgentOf.en
rdan:P80102,owl:sameAs,rdan:variantAccessPointForCollectiveAgentOf.en
rdan:P80103,owl:sameAs,rdan:authorizedAccessPointForCorporateBodyOf.en
rdan:P80104,owl:sameAs,rdan:variantAccessPointForCorporateBodyOf.en
rdan:P80105,owl:sameAs,rdan:authorizedAccessPointForFamilyOf.en
rdan:P80106,owl:sameAs,rdan:variantAccessPointForFamilyOf.en
rdan:P80107,owl:sameAs,rdan:authorizedAccessPointForPersonOf.en
rdan:P80108,owl:sameAs,rdan:variantAccessPointForPersonOf.en
rdan:P80109,owl:sameAs,rdan:preferredTitleOfWorkOf.en
rdan:P80110,owl:sameAs,rdan:variantTitleOfWorkOf.en
rdan:P80111,owl:sameAs,rdan:variantTitleOfManifestationOf.en
rdan:P80112,owl:sameAs,rdan:appellationOfRDAEntityOf.en
rdan:P80113,owl:sameAs,rdan:equivalentTo.en
rdan:P80114,owl:sameAs,rdan:nameOfAgentOfManifestationOf.en
rdan:P80115,owl:sameAs,rdan:nameOfDistributorOf.en
rdan:P80116,owl:sameAs,rdan:nameOfManufacturerOf.en
rdan:P80117,owl:sameAs,rdan:nameOfProducerOf.en
rdan:P80118,owl:sameAs,rdan:nameOfPublisherOf.en
rdan:P80119,owl:sameAs,rdan:numericDesignationOfMusicalWorkOf.en
rdan:P80120,owl:sameAs,rdan:opusNumberOf.en
rdan:P80121,owl:sameAs,rdan:serialNumberOfMusicalWorkOf.en
rdan:P80122,owl:sameAs,rdan:thematicIndexNumberOf.en
rdan:P80125,owl:sameAs,rdan:titleOfSeriesOf.en
rdan:P80127,owl:sameAs,rdan:parallelNameOfDistributorOf.en
rdan:P80128,owl:sameAs,rdan:parallelNameOfManufacturerOf.en
rdan:P80129,owl:sameAs,rdan:parallelNameOfProducerOf.en
rdan:P80130,owl:sameAs,rdan:parallelNameOfPublisherOf.en
rdan:P80135,owl:sameAs,rdan:parallelTitleProperOf.en
rdan:P80136,owl:sameAs,rdan:parallelTitleOfSeriesOf.en
rdan:P80138,owl:sameAs,rdan:fingerprintOf.en
rdan:P80139,owl:sameAs,rdan:referenceSource.en
rdan:P80140,owl:sameAs,rdan:preferredNameOfAgentOf.en
rdan:P80141,owl:sameAs,rdan:preferredNameOfCollectiveAgentOf.en
rdan:P80142,owl:sameAs,rdan:variantNameOfAgentOf.en
rdan:P80143,owl:sameAs,rdan:variantNameOfCollectiveAgentOf.en
rdan:P80144,owl:sameAs,rdan:preferredNameOfCorporateBodyOf.en
rdan:P80145,owl:sameAs,rdan:preferredNameOfFamilyOf.en
rdan:P80146,owl:sameAs,rdan:preferredNameOfPersonOf.en
rdan:P80147,owl:sameAs,rdan:variantNameOfCorporateBodyOf.en
rdan:P80148,owl:sameAs,rdan:variantNameOfFamilyOf.en
rdan:P80149,owl:sameAs,rdan:variantNameOfPersonOf.en
rdan:P80155,owl:sameAs,rdan:plateNumberForNotatedMusicOf.en
rdan:P80156,owl:sameAs,rdan:publisherNumberForNotatedMusicOf.en
rdan:P80157,owl:sameAs,rdan:alternateIdentityOfPersonOf.en
rdan:P80158,owl:sameAs,rdan:realIdentityOfPersonOf.en
rdan:P80159,owl:sameAs,rdan:accessPointForRDAEntityOf.en
rdan:P80160,owl:sameAs,rdan:identifierForRDAEntityOf.en
rdan:P80161,owl:sameAs,rdan:nameOfRDAEntityOf.en
rdan:P80162,owl:sameAs,rdan:authorizedAccessPointForRDAEntityOf.en
rdan:P80163,owl:sameAs,rdan:preferredNameOfRDAEntityOf.en
rdan:P80164,owl:sameAs,rdan:variantNameOfRDAEntityOf.en
rdan:P80165,owl:sameAs,rdan:variantAccessPointForRDAEntityOf.en
rdan:P80166,owl:sameAs,rdan:dateOfUsage.en
rdan:P80168,owl:sameAs,rdan:statusOfIdentification.en
rdan:P80169,owl:sameAs,rdan:undifferentiatedNameIndicator.en
rdan:P80170,owl:sameAs,rdan:issnOf.en
rdan:P80171,owl:sameAs,rdan:appellationOfWorkGroupOf.en
rdan:P80172,owl:sameAs,rdan:identifierForWorkGroupOf.en
rdan:P80173,owl:sameAs,rdan:authorizedAccessPointForWorkGroupOf.en
rdan:P80174,owl:sameAs,rdan:relatedEntityOfNomen.en
rdan:P80175,owl:sameAs,rdan:givenNameOf.en
rdan:P80176,owl:sameAs,rdan:surnameOf.en
rdan:P80177,owl:sameAs,rdan:fullerFormOfNameOf.en
rdan:P80178,owl:sameAs,rdan:nomenDescribedIn.en
rdan:P80179,owl:sameAs,rdan:numberingWithinSequenceOf.en
rdan:P80180,owl:sameAs,rdan:firstAlphanumericDesignationOfAlternativeSequenceOf.en
rdan:P80181,owl:sameAs,rdan:firstAlphanumericDesignationOfSequenceOf.en
rdan:P80182,owl:sameAs,rdan:firstChronologicalDesignationOfAlternativeSequenceOf.en
rdan:P80183,owl:sameAs,rdan:firstChronologicalDesignationOfSequenceOf.en
rdan:P80184,owl:sameAs,rdan:lastAlphanumericDesignationOfAlternativeSequenceOf.en
rdan:P80185,owl:sameAs,rdan:lastAlphanumericDesignationOfSequenceOf.en
rdan:P80186,owl:sameAs,rdan:lastChronologicalDesignationOfAlternativeSequenceOf.en
rdan:P80187,owl:sameAs,rdan:lastChronologicalDesignationOfSequenceOf.en
rdap:P70001,owl:sameAs,rdap:nameOfPlace.en
rdap:P70002,owl:sameAs,rdap:preferredNameOfPlace.en
rdap:P70003,owl:sameAs,rdap:variantNameOfPlace.en
rdap:P70004,owl:sameAs,rdap:relatedWorkOfPlace.en
rdap:P70005,owl:sameAs,rdap:relatedExpressionOfPlace.en
rdap:P70006,owl:sameAs,rdap:relatedManifestationOfPlace.en
rdap:P70007,owl:sameAs,rdap:relatedItemOfPlace.en
rdap:P70008,owl:sameAs,rdap:relatedAgentOfPlace.en
rdap:P70009,owl:sameAs,rdap:relatedCollectiveAgentOfPlace.en
rdap:P70010,owl:sameAs,rdap:relatedPlaceOfPlace.en
rdap:P70011,owl:sameAs,rdap:relatedTimespanOfPlace.en
rdap:P70012,owl:sameAs,rdap:relatedNomenOfPlace.en
rdap:P70013,owl:sameAs,rdap:relatedRDAEntityOfPlace.en
rdap:P70014,owl:sameAs,rdap:relatedPersonOfPlace.en
rdap:P70015,owl:sameAs,rdap:relatedFamilyOfPlace.en
rdap:P70016,owl:sameAs,rdap:relatedCorporateBodyOfPlace.en
rdap:P70017,owl:sameAs,rdap:subjecfPlaceOf.en
rdap:P70018,owl:sameAs,rdap:accessPointForPlace.en
rdap:P70019,owl:sameAs,rdap:appellationOfPlace.en
rdap:P70020,owl:sameAs,rdap:identifierForPlace.en
rdap:P70021,owl:sameAs,rdap:placeOfManifestationOf.en
rdap:P70022,owl:sameAs,rdap:noteOnPlace.en
rdap:P70023,owl:sameAs,rdap:coordinatesOfCartographicContentOf.en
rdap:P70024,owl:sameAs,rdap:countryAssociatedWithPersonOf.en
rdap:P70025,owl:sameAs,rdap:placeOfBirthOf.en
rdap:P70026,owl:sameAs,rdap:placeOfDeathOf.en
rdap:P70027,owl:sameAs,rdap:placeOfResidenceOf.en
rdap:P70028,owl:sameAs,rdap:placeOfConferenceOf.en
rdap:P70032,owl:sameAs,rdap:partOfPlace.en
rdap:P70033,owl:sameAs,rdap:partPlace.en
rdap:P70034,owl:sameAs,rdap:longitudeAndLatitudeOf.en
rdap:P70035,owl:sameAs,rdap:placeOfOriginOfWorkOf.en
rdap:P70036,owl:sameAs,rdap:rightAscensionAndDeclinationOf.en
rdap:P70037,owl:sameAs,rdap:stringsOfCoordinatePairsOf.en
rdap:P70038,owl:sameAs,rdap:placeOfCaptureOf.en
rdap:P70039,owl:sameAs,rdap:placeOfDistributionOf.en
rdap:P70040,owl:sameAs,rdap:placeOfManufactureOf.en
rdap:P70041,owl:sameAs,rdap:placeOfProductionOf.en
rdap:P70042,owl:sameAs,rdap:placeOfPublicationOf.en
rdap:P70043,owl:sameAs,rdap:location.en
rdap:P70044,owl:sameAs,rdap:categoryOfPlace.en
rdap:P70045,owl:sameAs,rdap:authorizedAccessPointForPlace.en
rdap:P70046,owl:sameAs,rdap:variantAccessPointForPlace.en
rdap:P70047,owl:sameAs,rdap:parallelPlaceOfDistributionOf.en
rdap:P70048,owl:sameAs,rdap:parallelPlaceOfManufactureOf.en
rdap:P70049,owl:sameAs,rdap:parallelPlaceOfProductionOf.en
rdap:P70050,owl:sameAs,rdap:parallelPlaceOfPublicationOf.en
rdap:P70051,owl:sameAs,rdap:jurisdictionGovernedOf.en
rdap:P70052,owl:sameAs,rdap:placeOfCaptureOfRepresentativeExpressionOf.en
rdap:P70053,owl:sameAs,rdap:relatedEntityOfPlace.en
rdap:P70054,owl:sameAs,rdap:placeDescribedIn.en
rdat:P70001,owl:sameAs,rdat:relatedWorkOfTimespan.en
rdat:P70002,owl:sameAs,rdat:relatedExpressionOfTimespan.en
rdat:P70003,owl:sameAs,rdat:relatedManifestationOfTimespan.en
rdat:P70004,owl:sameAs,rdat:relatedItemOfTimespan.en
rdat:P70005,owl:sameAs,rdat:relatedAgentOfTimespan.en
rdat:P70006,owl:sameAs,rdat:relatedCollectiveAgentOfTimespan.en
rdat:P70007,owl:sameAs,rdat:relatedPlaceOfTimespan.en
rdat:P70008,owl:sameAs,rdat:relatedTimespanOfTimespan.en
rdat:P70009,owl:sameAs,rdat:relatedNomenOfTimespan.en
rdat:P70010,owl:sameAs,rdat:relatedRDAEntityOfTimespan.en
rdat:P70011,owl:sameAs,rdat:relatedPersonOfTimespan.en
rdat:P70012,owl:sameAs,rdat:relatedFamilyOfTimespan.en
rdat:P70013,owl:sameAs,rdat:relatedCorporateBodyOfTimespan.en
rdat:P70014,owl:sameAs,rdat:subjectTimespanOf.en
rdat:P70015,owl:sameAs,rdat:accessPointForTimespan.en
rdat:P70016,owl:sameAs,rdat:appellationOfTimespan.en
rdat:P70017,owl:sameAs,rdat:nameOfTimespan.en
rdat:P70018,owl:sameAs,rdat:identifierForTimespan.en
rdat:P70019,owl:sameAs,rdat:copyrightDateOf.en
rdat:P70020,owl:sameAs,rdat:dateOfManifestationOf.en
rdat:P70021,owl:sameAs,rdat:epochOf.en
rdat:P70022,owl:sameAs,rdat:dateOfWorkOf.en
rdat:P70023,owl:sameAs,rdat:dateOfCaptureOf.en
rdat:P70024,owl:sameAs,rdat:dateOfExpressionOf.en
rdat:P70025,owl:sameAs,rdat:dateOfDistributionOf.en
rdat:P70026,owl:sameAs,rdat:dateOfManufactureOf.en
rdat:P70027,owl:sameAs,rdat:dateOfProductionOf.en
rdat:P70028,owl:sameAs,rdat:dateOfPublicationOf.en
rdat:P70029,owl:sameAs,rdat:dateOfBirthOf.en
rdat:P70030,owl:sameAs,rdat:dateOfDeathOf.en
rdat:P70031,owl:sameAs,rdat:dateOfConferenceOf.en
rdat:P70032,owl:sameAs,rdat:dateOfEstablishmentOf.en
rdat:P70033,owl:sameAs,rdat:dateOfTerminationOf.en
rdat:P70034,owl:sameAs,rdat:partOfTimespan.en
rdat:P70035,owl:sameAs,rdat:partTimespan.en
rdat:P70039,owl:sameAs,rdat:beginning.en
rdat:P70040,owl:sameAs,rdat:ending.en
rdat:P70042,owl:sameAs,rdat:equinoxOf.en
rdat:P70043,owl:sameAs,rdat:periodOfActivityOfCorporateBodyOf.en
