Canonical uri,Lexical alias (English)
rdaw:P10223,rdaw:preferredTitleOfWork.en
rdaw:P10224,rdaw:absorptionOfWork.en
rdaw:P10225,rdaw:absorptionInPartOfWork.en
rdaw:P10226,rdaw:continuationOfWork.en
rdaw:P10233,rdaw:musicalTheatreAdaptationOfWork.en
rdaw:P10234,rdaw:operaAdaptationOfWork.en
rdaw:P10235,rdaw:adaptedAsMusicalTheatreWork.en
rdaw:P10236,rdaw:adaptedAsOperaWork.en
rdaw:P10237,rdaw:musicWork.en
rdaw:P10238,rdaw:musicForWork.en
rdaw:P10239,rdaw:videoMusicWork.en
rdaw:P10240,rdaw:musicForVideoWork.en
rdaw:P10241,rdaw:televisionProgramMusicWork.en
rdaw:P10242,rdaw:musicForTelevisionProgramWork.en
rdaw:P10243,rdaw:radioProgramMusicWork.en
rdaw:P10244,rdaw:musicForRadioProgramWork.en
rdaw:P10245,rdaw:musicForMotionPictureWork.en
rdaw:P10246,rdaw:motionPictureMusicWork.en
rdaw:P10247,rdaw:choreographyWork.en
rdaw:P10248,rdaw:choreographyForWork.en
rdaw:P10249,rdaw:adaptedAsVideoGameWork.en
rdaw:P10250,rdaw:videoGameAdaptationOfWork.en
rdaw:P10251,rdaw:adaptedAsGraphicNovelWork.en
rdaw:P10252,rdaw:graphicNovelizationOfWork.en
rdaw:P10253,rdaw:calligrapherAgent.en
rdaw:P10254,rdaw:bookArtistAgent.en
rdaw:P10255,rdaw:rapporteurAgent.en
rdaw:P10256,rdaw:subject.en
rdaw:P10257,rdaw:subjectWork.en
rdaw:P10258,rdaw:subjectExpression.en
rdaw:P10259,rdaw:subjectManifestation.en
rdaw:P10260,rdaw:subjectItem.en
rdaw:P10261,rdaw:subjectPerson.en
rdaw:P10262,rdaw:subjectFamily.en
rdaw:P10263,rdaw:subjectCorporateBody.en
rdaw:P10264,rdaw:subjectWorkOf.en
rdaw:P10265,rdaw:descriptionOfItem.en
rdaw:P10266,rdaw:analysisOfItem.en
rdaw:P10270,rdaw:commentaryOnItem.en
rdaw:P10271,rdaw:descriptionOfManifestation.en
rdaw:P10272,rdaw:analysisOfManifestation.en
rdaw:P10273,rdaw:evaluationOfManifestation.en
rdaw:P10274,rdaw:reviewOfManifestation.en
rdaw:P10275,rdaw:critiqueOfManifestation.en
rdaw:P10276,rdaw:commentaryOnManifestation.en
rdaw:P10277,rdaw:descriptionOfExpression.en
rdaw:P10278,rdaw:analysisOfExpression.en
rdaw:P10279,rdaw:evaluationOfExpression.en
rdaw:P10280,rdaw:reviewOfExpression.en
rdaw:P10281,rdaw:critiqueOfExpression.en
rdaw:P10282,rdaw:commentaryOnExpression.en
rdaw:P10284,rdaw:degreeCommitteeMember.en
rdaw:P10285,rdaw:defendantCorporateBody.en
rdaw:P10286,rdaw:defendantPerson.en
rdaw:P10287,rdaw:commissioningAgent.en
rdaw:P10288,rdaw:oratorioAdaptationOfWork.en
rdaw:P10289,rdaw:adaptedAsOratorioWork.en
rdaw:P10290,rdaw:inspiredBy.en
rdaw:P10291,rdaw:inspirationFor.en
rdaw:P10292,rdaw:participantInTreaty.en
rdaw:P10293,rdaw:researcherAgent.en
rdaw:P10294,rdaw:commemoration.en
rdaw:P10295,rdaw:commemorationOf.en
rdaw:P10297,rdaw:organizerAgent.en
rdaw:P10298,rdaw:editorialDirectorAgent.en
rdaw:P10299,rdaw:founderAgentOfWork.en
rdaw:P10300,rdaw:latitude.en
rdaw:P10301,rdaw:longitude.en
rdaw:P10302,rdaw:rightAscension.en
rdaw:P10303,rdaw:declination.en
rdaw:P10304,rdaw:audioProducerAgent.en
rdaw:P10305,rdaw:castingDirectorAgent.en
rdaw:P10306,rdaw:remixArtistAgent.en
rdaw:P10307,rdaw:relatedRDAEntityOfWork.en
rdaw:P10308,rdaw:relatedExpressionOfWork.en
rdaw:P10309,rdaw:relatedManifestationOfWork.en
rdaw:P10310,rdaw:relatedItemOfWork.en
rdaw:P10311,rdaw:relatedAgentOfWork.en
rdaw:P10312,rdaw:relatedPersonOfWork.en
rdaw:P10313,rdaw:relatedFamilyOfWork.en
rdaw:P10314,rdaw:relatedCorporateBodyOfWork.en
rdaw:P10315,rdaw:relatedCollectiveAgentOfWork.en
rdaw:P10316,rdaw:relatedPlaceOfWork.en
rdaw:P10317,rdaw:relatedTimespanOfWork.en
rdaw:P10318,rdaw:relatedNomenOfWork.en
rdaw:P10319,rdaw:subjectAgent.en
rdaw:P10320,rdaw:subjectCollectiveAgent.en
rdaw:P10321,rdaw:subjectPlace.en
rdaw:P10322,rdaw:subjectTimespan.en
rdaw:P10323,rdaw:subjectNomen.en
rdaw:P10324,rdaw:subjectRDAEntity.en
rdaw:P10325,rdaw:descriptionOfPerson.en
rdaw:P10326,rdaw:descriptionOfCorporateBody.en
rdaw:P10327,rdaw:descriptionOfFamily.en
rdaw:P10328,rdaw:accessPointForWork.en
rdaw:P10329,rdaw:appellationOfWork.en
rdaw:P10330,rdaw:noteOnWork.en
rdaw:P10331,rdaw:authorizedAccessPointForWork.en
rdaw:P10332,rdaw:variantAccessPointForWork.en
rdaw:P10333,rdaw:opusNumber.en
rdaw:P10334,rdaw:serialNumberOfMusicalWork.en
rdaw:P10335,rdaw:thematicIndexNumber.en
rdaw:P10336,rdaw:transformation.en
rdaw:P10337,rdaw:transformationOf.en
rdaw:P10338,rdaw:descriptionOfAgent.en
rdaw:P10339,rdaw:descriptionOfCollectiveAgent.en
rdaw:P10340,rdaw:transformationByStyle.en
rdaw:P10341,rdaw:transformationByStyleOf.en
rdaw:P10342,rdaw:transformationByGenre.en
rdaw:P10343,rdaw:transformationByGenreOf.en
rdaw:P10344,rdaw:transformationByPolicy.en
rdaw:P10345,rdaw:transformationByPolicyOf.en
rdaw:P10346,rdaw:representativeExpression.en
rdaw:P10347,rdaw:aspectRatioOfRepresentativeExpression.en
rdaw:P10348,rdaw:colourContentOfRepresentativeExpression.en
rdaw:P10349,rdaw:contentTypeOfRepresentativeExpression.en
rdaw:P10350,rdaw:dateOfCaptureOfRepresentativeExpression.en
rdaw:P10351,rdaw:durationOfRepresentativeExpression.en
rdaw:P10352,rdaw:extentOfRepresentativeExpression.en
rdaw:P10353,rdaw:languageOfRepresentativeExpression.en
rdaw:P10354,rdaw:placeOfCaptureOfRepresentativeExpression.en
rdaw:P10355,rdaw:projectionOfCartographicContentOfRepresentativeExpression.en
rdaw:P10356,rdaw:scaleOfRepresentativeExpression.en
rdaw:P10357,rdaw:scriptOfRepresentativeExpression.en
rdaw:P10358,rdaw:soundContentOfRepresentativeExpression.en
rdaw:P10359,rdaw:critiqueOfRDAEntity.en
rdaw:P10360,rdaw:descriptionOfRDAEntity.en
rdaw:P10361,rdaw:evaluationOfRDAEntity.en
rdaw:P10362,rdaw:reviewOfRDAEntity.en
rdaw:P10363,rdaw:bindingOfManifestationOf.en
rdaw:P10364,rdaw:bindingOfItemOf.en
rdaw:P10365,rdaw:extensionPlan.en
rdaw:P10366,rdaw:issn.en
rdaw:P10367,rdaw:keyTitle.en
rdaw:P10368,rdaw:frequency.en
rdaw:P10369,rdaw:lyricsForWork.en
rdaw:P10370,rdaw:lyricsWork.en
rdaw:P10371,rdaw:textWork.en
rdaw:P10372,rdaw:textForWork.en
rdaw:P10373,rdaw:spokenWordWork.en
rdaw:P10374,rdaw:soundsWork.en
rdaw:P10375,rdaw:spokenWordForWork.en
rdaw:P10376,rdaw:soundsForWork.en
rdaw:P10377,rdaw:transformationByExtensionPlan.en
rdaw:P10378,rdaw:transformationByExtensionPlanOf.en
rdaw:P10379,rdaw:sequentialVersion.en
rdaw:P10380,rdaw:sequentialVersionOf.en
rdaw:P10381,rdaw:serializedVersion.en
rdaw:P10382,rdaw:staticVersion.en
rdaw:P10383,rdaw:transformationByAudience.en
rdaw:P10384,rdaw:transformationByAudienceOf.en
rdaw:P10385,rdaw:languageVersion.en
rdaw:P10386,rdaw:regionalVersion.en
rdaw:P10387,rdaw:carrierVersion.en
rdaw:P10388,rdaw:languageVersionOf.en
rdaw:P10389,rdaw:regionalVersionOf.en
rdaw:P10390,rdaw:carrierVersionOf.en
rdaw:P10391,rdaw:serializedVersionOf.en
rdaw:P10392,rdaw:staticVersionOf.en
rdaw:P10393,rdaw:aggregatorAgent.en
rdaw:P10394,rdaw:criminalDefendantCorporateBody.en
rdaw:P10395,rdaw:civilDefendantCorporateBody.en
rdaw:P10396,rdaw:criminalDefendantPerson.en
rdaw:P10397,rdaw:civilDefendantPerson.en
rdaw:P10398,rdaw:dateOfRepresentativeExpression.en
rdaw:P10399,rdaw:appellationOfWorkGroup.en
rdaw:P10400,rdaw:identifierForWorkGroup.en
rdaw:P10401,rdaw:authorizedAccessPointForWorkGroup.en
rdaw:P10402,rdaw:noteOnMetadataWork.en
rdaw:P10403,rdaw:scopeOfValidity.en
rdaw:P10404,rdaw:recordingSource.en
rdaw:P10405,rdaw:relatedEntityOfWork.en
rdaw:P10406,rdaw:sourceConsulted.en
rdaw:P10407,rdaw:academicSupervisor.en
rdaw:P10408,rdaw:projectSupervisor.en
rdaw:P10409,rdaw:researchSupervisor.en
rdaw:P10410,rdaw:specialIssue.en
rdaw:P10411,rdaw:specialIssueOf.en
rdaw:P10412,rdaw:dedicateePersonOfWork.en
rdaw:P10413,rdaw:addresseePerson.en
rdaw:P10414,rdaw:dedicatorPerson.en
rdaw:P10415,rdaw:directorPersonOfPhotography.en
rdaw:P10416,rdaw:researcherPerson.en
rdaw:P10417,rdaw:editorialDirectorPerson.en
rdaw:P10418,rdaw:filmDirectorPerson.en
rdaw:P10419,rdaw:radioDirectorPerson.en
rdaw:P10420,rdaw:televisionDirectorPerson.en
rdaw:P10421,rdaw:audioProducerPerson.en
rdaw:P10422,rdaw:filmProducerPerson.en
rdaw:P10423,rdaw:radioProducerPerson.en
rdaw:P10424,rdaw:televisionProducerPerson.en
rdaw:P10425,rdaw:landscapeArchitectPerson.en
rdaw:P10426,rdaw:calligrapherPerson.en
rdaw:P10427,rdaw:sculptorPerson.en
rdaw:P10428,rdaw:bookArtistPerson.en
rdaw:P10429,rdaw:screenwriterPerson.en
rdaw:P10430,rdaw:lyricistPerson.en
rdaw:P10431,rdaw:librettistPerson.en
rdaw:P10432,rdaw:rapporteurPerson.en
rdaw:P10433,rdaw:honoureePersonOfWork.en
rdaw:P10434,rdaw:choreographerPerson.en
rdaw:P10435,rdaw:cartographerPersonOfWork.en
rdaw:P10436,rdaw:authorPerson.en
rdaw:P10437,rdaw:creatorPersonOfWork.en
rdaw:P10438,rdaw:architectPerson.en
rdaw:P10439,rdaw:commissioningPerson.en
rdaw:P10440,rdaw:programmerPerson.en
rdaw:P10441,rdaw:designerPerson.en
rdaw:P10442,rdaw:composerPersonOfWork.en
rdaw:P10443,rdaw:inventorPerson.en
rdaw:P10444,rdaw:compilerPerson.en
rdaw:P10445,rdaw:photographerPersonOfWork.en
rdaw:P10446,rdaw:interviewerPersonOfWork.en
rdaw:P10447,rdaw:intervieweePersonOfWork.en
rdaw:P10448,rdaw:aggregatorPerson.en
rdaw:P10449,rdaw:remixArtistPerson.en
rdaw:P10450,rdaw:filmmakerPerson.en
rdaw:P10451,rdaw:artistPerson.en
rdaw:P10452,rdaw:founderPersonOfWork.en
rdaw:P10453,rdaw:castingDirectorPerson.en
rdaw:P10454,rdaw:producerPerson.en
rdaw:P10455,rdaw:directorPerson.en
rdaw:P10456,rdaw:issuingPerson.en
rdaw:P10457,rdaw:organizerPerson.en
rdaw:P10458,rdaw:consultantPerson.en
rdaw:P10459,rdaw:dedicateeCollectiveAgentOfWork.en
rdaw:P10460,rdaw:addresseeCollectiveAgent.en
rdaw:P10461,rdaw:dedicatorCollectiveAgent.en
rdaw:P10462,rdaw:directorCollectiveAgentOfPhotography.en
rdaw:P10463,rdaw:researcherCollectiveAgent.en
rdaw:P10464,rdaw:editorialDirectorCollectiveAgent.en
rdaw:P10465,rdaw:filmDirectorCollectiveAgent.en
rdaw:P10466,rdaw:radioDirectorCollectiveAgent.en
rdaw:P10467,rdaw:televisionDirectorCollectiveAgent.en
rdaw:P10468,rdaw:audioProducerCollectiveAgent.en
rdaw:P10469,rdaw:filmProducerCollectiveAgent.en
rdaw:P10470,rdaw:radioProducerCollectiveAgent.en
rdaw:P10471,rdaw:televisionProducerCollectiveAgent.en
rdaw:P10472,rdaw:landscapeArchitectCollectiveAgent.en
rdaw:P10473,rdaw:calligrapherCollectiveAgent.en
rdaw:P10474,rdaw:sculptorCollectiveAgent.en
rdaw:P10475,rdaw:bookArtistCollectiveAgent.en
rdaw:P10476,rdaw:screenwriterCollectiveAgent.en
rdaw:P10477,rdaw:lyricistCollectiveAgent.en
rdaw:P10478,rdaw:librettistCollectiveAgent.en
rdaw:P10479,rdaw:rapporteurCollectiveAgent.en
rdaw:P10480,rdaw:honoureeCollectiveAgentOfWork.en
rdaw:P10481,rdaw:choreographerCollectiveAgent.en
rdaw:P10482,rdaw:cartographerCollectiveAgentOfWork.en
rdaw:P10483,rdaw:authorCollectiveAgent.en
rdaw:P10484,rdaw:creatorCollectiveAgentOfWork.en
rdaw:P10485,rdaw:architectCollectiveAgent.en
rdaw:P10486,rdaw:commissioningCollectiveAgent.en
rdaw:P10487,rdaw:programmerCollectiveAgent.en
rdaw:P10488,rdaw:designerCollectiveAgent.en
rdaw:P10489,rdaw:composerCollectiveAgentOfWork.en
rdaw:P10490,rdaw:inventorCollectiveAgent.en
rdaw:P10491,rdaw:compilerCollectiveAgent.en
rdaw:P10492,rdaw:photographerCollectiveAgentOfWork.en
rdaw:P10493,rdaw:interviewerCollectiveAgentOfWork.en
rdaw:P10494,rdaw:intervieweeCollectiveAgentOfWork.en
rdaw:P10495,rdaw:aggregatorCollectiveAgent.en
rdaw:P10496,rdaw:remixArtistCollectiveAgent.en
rdaw:P10497,rdaw:filmmakerCollectiveAgent.en
rdaw:P10498,rdaw:artistCollectiveAgent.en
rdaw:P10499,rdaw:founderCollectiveAgentOfWork.en
rdaw:P10500,rdaw:castingDirectorCollectiveAgent.en
rdaw:P10501,rdaw:producerCollectiveAgent.en
rdaw:P10502,rdaw:directorCollectiveAgent.en
rdaw:P10503,rdaw:issuingCollectiveAgent.en
rdaw:P10504,rdaw:organizerCollectiveAgent.en
rdaw:P10505,rdaw:consultantCollectiveAgent.en
rdaw:P10506,rdaw:dedicateeCorporateBodyOfWork.en
rdaw:P10507,rdaw:addresseeCorporateBody.en
rdaw:P10508,rdaw:dedicatorCorporateBody.en
rdaw:P10509,rdaw:directorCorporateBodyOfPhotography.en
rdaw:P10510,rdaw:researcherCorporateBody.en
rdaw:P10511,rdaw:editorialDirectorCorporateBody.en
rdaw:P10512,rdaw:filmDirectorCorporateBody.en
rdaw:P10513,rdaw:radioDirectorCorporateBody.en
rdaw:P10514,rdaw:televisionDirectorCorporateBody.en
rdaw:P10515,rdaw:audioProducerCorporateBody.en
rdaw:P10516,rdaw:filmProducerCorporateBody.en
rdaw:P10517,rdaw:radioProducerCorporateBody.en
rdaw:P10518,rdaw:televisionProducerCorporateBody.en
rdaw:P10519,rdaw:landscapeArchitectCorporateBody.en
rdaw:P10520,rdaw:calligrapherCorporateBody.en
rdaw:P10521,rdaw:sculptorCorporateBody.en
rdaw:P10522,rdaw:bookArtistCorporateBody.en
rdaw:P10523,rdaw:screenwriterCorporateBody.en
rdaw:P10524,rdaw:lyricistCorporateBody.en
rdaw:P10525,rdaw:librettistCorporateBody.en
rdaw:P10526,rdaw:rapporteurCorporateBody.en
rdaw:P10527,rdaw:honoureeCorporateBodyOfWork.en
rdaw:P10528,rdaw:choreographerCorporateBody.en
rdaw:P10529,rdaw:cartographerCorporateBodyOfWork.en
rdaw:P10530,rdaw:authorCorporateBody.en
rdaw:P10531,rdaw:creatorCorporateBodyOfWork.en
rdaw:P10532,rdaw:architectCorporateBody.en
rdaw:P10533,rdaw:commissioningCorporateBody.en
rdaw:P10534,rdaw:programmerCorporateBody.en
rdaw:P10535,rdaw:designerCorporateBody.en
rdaw:P10536,rdaw:composerCorporateBodyOfWork.en
rdaw:P10537,rdaw:inventorCorporateBody.en
rdaw:P10538,rdaw:compilerCorporateBody.en
rdaw:P10539,rdaw:photographerCorporateBodyOfWork.en
rdaw:P10540,rdaw:interviewerCorporateBodyOfWork.en
rdaw:P10541,rdaw:intervieweeCorporateBodyOfWork.en
rdaw:P10542,rdaw:aggregatorCorporateBody.en
rdaw:P10543,rdaw:remixArtistCorporateBody.en
rdaw:P10544,rdaw:filmmakerCorporateBody.en
rdaw:P10545,rdaw:artistCorporateBody.en
rdaw:P10546,rdaw:founderCorporateBodyOfWork.en
rdaw:P10547,rdaw:castingDirectorCorporateBody.en
rdaw:P10548,rdaw:producerCorporateBody.en
rdaw:P10549,rdaw:directorCorporateBody.en
rdaw:P10550,rdaw:issuingCorporateBody.en
rdaw:P10551,rdaw:organizerCorporateBody.en
rdaw:P10552,rdaw:consultantCorporateBody.en
rdaw:P10553,rdaw:dedicateeFamilyOfWork.en
rdaw:P10554,rdaw:addresseeFamily.en
rdaw:P10555,rdaw:dedicatorFamily.en
rdaw:P10556,rdaw:directorFamilyOfPhotography.en
rdaw:P10557,rdaw:researcherFamily.en
rdaw:P10558,rdaw:editorialDirectorFamily.en
rdaw:P10559,rdaw:filmDirectorFamily.en
rdaw:P10560,rdaw:radioDirectorFamily.en
rdaw:P10561,rdaw:televisionDirectorFamily.en
rdaw:P10562,rdaw:audioProducerFamily.en
rdaw:P10563,rdaw:filmProducerFamily.en
rdaw:P10564,rdaw:radioProducerFamily.en
rdaw:P10565,rdaw:televisionProducerFamily.en
rdaw:P10566,rdaw:landscapeArchitectFamily.en
rdaw:P10567,rdaw:calligrapherFamily.en
rdaw:P10568,rdaw:sculptorFamily.en
rdaw:P10569,rdaw:bookArtistFamily.en
rdaw:P10570,rdaw:screenwriterFamily.en
rdaw:P10571,rdaw:lyricistFamily.en
rdaw:P10572,rdaw:librettistFamily.en
rdaw:P10573,rdaw:rapporteurFamily.en
rdaw:P10574,rdaw:honoureeFamilyOfWork.en
rdaw:P10575,rdaw:choreographerFamily.en
rdaw:P10576,rdaw:cartographerFamilyOfWork.en
rdaw:P10577,rdaw:authorFamily.en
rdaw:P10578,rdaw:creatorFamilyOfWork.en
rdaw:P10579,rdaw:architectFamily.en
rdaw:P10580,rdaw:commissioningFamily.en
rdaw:P10581,rdaw:programmerFamily.en
rdaw:P10582,rdaw:designerFamily.en
rdaw:P10583,rdaw:composerFamilyOfWork.en
rdaw:P10584,rdaw:inventorFamily.en
rdaw:P10585,rdaw:compilerFamily.en
rdaw:P10586,rdaw:photographerFamilyOfWork.en
rdaw:P10587,rdaw:interviewerFamilyOfWork.en
rdaw:P10588,rdaw:intervieweeFamilyOfWork.en
rdaw:P10589,rdaw:aggregatorFamily.en
rdaw:P10590,rdaw:remixArtistFamily.en
rdaw:P10591,rdaw:filmmakerFamily.en
rdaw:P10592,rdaw:artistFamily.en
rdaw:P10593,rdaw:founderFamilyOfWork.en
rdaw:P10594,rdaw:castingDirectorFamily.en
rdaw:P10595,rdaw:producerFamily.en
rdaw:P10596,rdaw:directorFamily.en
rdaw:P10597,rdaw:issuingFamily.en
rdaw:P10598,rdaw:organizerFamily.en
rdaw:P10599,rdaw:consultantFamily.en
rdaw:P10600,rdaw:descriptionOfNomen.en
rdaw:P10601,rdaw:descriptionOfPlace.en
rdaw:P10602,rdaw:descriptionOfTimespan.en
rdaw:P10603,rdaw:mediumOfPerformanceOfChoreographicContentOfRepresentativeExpression.en
rdaw:P10604,rdaw:sponsoringCollectiveAgentOfWork.en
rdaw:P10605,rdaw:sponsoringCorporateBodyOfWork.en
rdaw:P10606,rdaw:sponsoringFamilyOfWork.en
rdaw:P10607,rdaw:sponsoringPersonOfWork.en
rdaw:P10608,rdaw:collectionAccrualMethod.en
rdaw:P10609,rdaw:collectionAccrualPolicy.en
rdaw:P10610,rdaw:metadataDescriptionOfAgent.en
rdaw:P10611,rdaw:metadataDescriptionOfCollectiveAgent.en
rdaw:P10612,rdaw:metadataDescriptionOfCorporateBody.en
rdaw:P10613,rdaw:metadataDescriptionOfFamily.en
rdaw:P10614,rdaw:metadataDescriptionOfPerson.en
rdaw:P10615,rdaw:metadataDescriptionOfExpression.en
rdaw:P10616,rdaw:metadataDescriptionOfItem.en
rdaw:P10617,rdaw:metadataDescriptionOfManifestation.en
rdaw:P10618,rdaw:metadataDescriptionOfNomen.en
rdaw:P10619,rdaw:metadataDescriptionOfPlace.en
rdaw:P10620,rdaw:metadataDescriptionOfTimespan.en
rdaw:P10621,rdaw:metadataDescriptionOfWork.en
rdaw:P10622,rdaw:metadataDescriptionOfRDAEntity.en
rdaw:P10623,rdaw:workDescribedWithMetadataBy.en
rdaw:P10624,rdaw:findingAidOf.en
rdaw:P10625,rdaw:catalogueOf.en
rdaw:P10626,rdaw:hierarchicFindingAidOf.en
rdaw:P10627,rdaw:indexFor.en
rdaw:P10628,rdaw:concordanceWorkFor.en
rdaw:P10629,rdaw:collectorAgent.en
rdaw:P10630,rdaw:collectorCollectiveAgent.en
rdaw:P10631,rdaw:collectorCorporateBody.en
rdaw:P10632,rdaw:collectorFamily.en
rdaw:P10633,rdaw:collectorPerson.en
rdaw:P10634,rdaw:collectionRegistrarAgent.en
rdaw:P10635,rdaw:collectionRegistrarCollectiveAgent.en
rdaw:P10636,rdaw:collectionRegistrarCorporateBody.en
rdaw:P10637,rdaw:collectionRegistrarFamily.en
rdaw:P10638,rdaw:collectionRegistrarPerson.en
rdax:P00001,rdax:relatedRDAEntityOfRDAEntity.en
rdax:P00002,rdax:relatedWorkOfRDAEntity.en
rdax:P00003,rdax:relatedExpressionOfRDAEntity.en
rdax:P00004,rdax:relatedManifestationOfRDAEntity.en
rdax:P00005,rdax:relatedItemOfRDAEntity.en
rdax:P00006,rdax:relatedAgentOfRDAEntity.en
rdax:P00007,rdax:relatedPersonOfRDAEntity.en
rdax:P00008,rdax:relatedFamilyOfRDAEntity.en
rdax:P00009,rdax:relatedCorporateBodyOfRDAEntity.en
rdax:P00010,rdax:relatedPlaceOfRDAEntity.en
rdax:P00011,rdax:relatedTimespanOfRDAEntity.en
rdax:P00012,rdax:relatedCollectiveAgentOfRDAEntity.en
rdax:P00013,rdax:relatedNomenOfRDAEntity.en
rdax:P00014,rdax:subjectRDAEntityOf.en
rdax:P00015,rdax:noteOnRDAEntity.en
rdax:P00016,rdax:accessPointForRDAEntity.en
rdax:P00017,rdax:appellationOfRDAEntity.en
rdax:P00018,rdax:identifierForRDAEntity.en
rdax:P00019,rdax:nameOfRDAEntity.en
rdax:P00020,rdax:authorizedAccessPointForRDAEntity.en
rdax:P00021,rdax:preferredNameOfRDAEntity.en
rdax:P00022,rdax:variantAccessPointForRDAEntity.en
rdax:P00023,rdax:variantNameOfRDAEntity.en
rdax:P00024,rdax:rdaEntityCritiquedBy.en
rdax:P00025,rdax:rdaEntityDescribedBy.en
rdax:P00026,rdax:rdaEntityEvaluatedBy.en
rdax:P00027,rdax:rdaEntityReviewedBy.en
rdax:P00028,rdax:relatedEntityOfRDAEntity.en
rdax:P00029,rdax:categoryOfRDAEntity.en
rdax:P00030,rdax:rdaEntityDescribedWithMetadataBy.en
