*label_en,lexicalAlias_en,*uri,*type,domain,subPropertyOf[0],subPropertyOf[1],subPropertyOf[2],*status
is dedicatee agent of work of,rdaad:dedicateeAgentOfWorkOf.en,rdaad:P50208,property,rdac:C10002,rdaa:P50208,rdaad:P50305,,Published
is dedicatee collective agent of item of,rdaad:dedicateeCollectiveAgentOfItemOf.en,rdaad:P50778,property,rdac:C10011,rdaa:P50778,rdaad:P50363,rdaad:P50210,Published
is dedicatee collective agent of work of,rdaad:dedicateeCollectiveAgentOfWorkOf.en,rdaad:P50686,property,rdac:C10011,rdaa:P50686,rdaad:P50357,rdaad:P50208,Published
is dedicatee corporate body of item of,rdaad:dedicateeCorporateBodyOfItemOf.en,rdaad:P50929,property,rdac:C10005,rdaa:P50929,rdaad:P50332,rdaad:P50778,Published
is dedicatee corporate body of work of,rdaad:dedicateeCorporateBodyOfWorkOf.en,rdaad:P50837,property,rdac:C10005,rdaa:P50837,rdaad:P50329,rdaad:P50686,Published
is dedicatee family of item of,rdaad:dedicateeFamilyOfItemOf.en,rdaad:P51080,property,rdac:C10008,rdaa:P51080,rdaad:P50323,rdaad:P50778,Published
is dedicatee family of work of,rdaad:dedicateeFamilyOfWorkOf.en,rdaad:P50988,property,rdac:C10008,rdaa:P50988,rdaad:P50320,rdaad:P50686,Published
is dedicatee person of item of,rdaad:dedicateePersonOfItemOf.en,rdaad:P50627,property,rdac:C10004,rdaa:P50627,rdaad:P50314,rdaad:P50210,Published
is dedicatee person of work of,rdaad:dedicateePersonOfWorkOf.en,rdaad:P50535,property,rdac:C10004,rdaa:P50535,rdaad:P50311,rdaad:P50208,Published
is dedicator agent of,rdaad:dedicatorAgentOf.en,rdaad:P50132,property,rdac:C10002,rdaa:P50132,rdaad:P50305,,Published
is dedicator collective agent of,rdaad:dedicatorCollectiveAgentOf.en,rdaad:P50717,property,rdac:C10011,rdaa:P50717,rdaad:P50357,rdaad:P50132,Published
is dedicator corporate body of,rdaad:dedicatorCorporateBodyOf.en,rdaad:P50868,property,rdac:C10005,rdaa:P50868,rdaad:P50844,rdaad:P50717,Published
is dedicator family of,rdaad:dedicatorFamilyOf.en,rdaad:P51019,property,rdac:C10008,rdaa:P51019,rdaad:P50320,rdaad:P50717,Published
is dedicator person of,rdaad:dedicatorPersonOf.en,rdaad:P50566,property,rdac:C10004,rdaa:P50566,rdaad:P50311,rdaad:P50132,Published
is defendant corporate body of,rdaad:defendantCorporateBodyOf.en,rdaad:P50258,property,rdac:C10005,rdaa:P50258,rdaad:P50844,,Published
is defendant person of,rdaad:defendantPersonOf.en,rdaad:P50259,property,rdac:C10004,rdaa:P50259,rdaad:P50542,,Published
is degree committee member of,rdaad:degreeCommitteeMemberOf.en,rdaad:P50257,property,rdac:C10004,rdaa:P50257,rdaad:P50542,,Published
is degree granting institution of,rdaad:degreeGrantingInstitutionOf.en,rdaad:P50003,property,rdac:C10005,rdaa:P50003,rdaad:P50844,,Published
is degree supervisor of,rdaad:degreeSupervisorOf.en,rdaad:P50091,property,rdac:C10004,rdaa:P50091,rdaad:P50458,,Published
is depositor agent of,rdaad:depositorAgentOf.en,rdaad:P50047,property,rdac:C10002,rdaa:P50047,rdaad:P50162,,Published
is depositor collective agent of,rdaad:depositorCollectiveAgentOf.en,rdaad:P50789,property,rdac:C10011,rdaa:P50789,rdaad:P50782,rdaad:P50047,Published
is depositor corporate body of,rdaad:depositorCorporateBodyOf.en,rdaad:P50940,property,rdac:C10005,rdaa:P50940,rdaad:P50933,rdaad:P50789,Published
is depositor family of,rdaad:depositorFamilyOf.en,rdaad:P51091,property,rdac:C10008,rdaa:P51091,rdaad:P51084,rdaad:P50789,Published
is depositor person of,rdaad:depositorPersonOf.en,rdaad:P50638,property,rdac:C10004,rdaa:P50638,rdaad:P50631,rdaad:P50047,Published
is descendant family of family of,rdaad:descendantFamilyOfFamilyOf.en,rdaad:P50372,property,rdac:C10008,rdaa:P50372,rdaad:P50443,,Published
is descendant family of person of,rdaad:descendantFamilyOfPersonOf.en,rdaad:P50055,property,rdac:C10008,rdaa:P50055,rdaad:P50056,,Published
is designer agent of,rdaad:designerAgentOf.en,rdaad:P50185,property,rdac:C10002,rdaa:P50185,rdaad:P50204,,Published
is designer collective agent of,rdaad:designerCollectiveAgentOf.en,rdaad:P50694,property,rdac:C10011,rdaa:P50694,rdaad:P50693,rdaad:P50185,Published
is designer corporate body of,rdaad:designerCorporateBodyOf.en,rdaad:P50845,property,rdac:C10005,rdaa:P50845,rdaad:P50844,rdaad:P50694,Published
is designer family of,rdaad:designerFamilyOf.en,rdaad:P50996,property,rdac:C10008,rdaa:P50996,rdaad:P50995,rdaad:P50694,Published
is designer person of,rdaad:designerPersonOf.en,rdaad:P50543,property,rdac:C10004,rdaa:P50543,rdaad:P50542,rdaad:P50185,Published
is director agent of,rdaad:directorAgentOf.en,rdaad:P50205,property,rdac:C10002,rdaa:P50205,rdaad:P50305,,Published
is director agent of photography of,rdaad:directorAgentOfPhotographyOf.en,rdaad:P50207,property,rdac:C10002,rdaa:P50207,rdaad:P50305,,Published
is director collective agent of,rdaad:directorCollectiveAgentOf.en,rdaad:P50712,property,rdac:C10011,rdaa:P50712,rdaad:P50357,rdaad:P50205,Published
is director collective agent of photography of,rdaad:directorCollectiveAgentOfPhotographyOf.en,rdaad:P50688,property,rdac:C10011,rdaa:P50688,rdaad:P50357,rdaad:P50207,Published
is director corporate body of,rdaad:directorCorporateBodyOf.en,rdaad:P50863,property,rdac:C10005,rdaa:P50863,rdaad:P50844,rdaad:P50712,Published
is director corporate body of photography of,rdaad:directorCorporateBodyOfPhotographyOf.en,rdaad:P50839,property,rdac:C10005,rdaa:P50839,rdaad:P50329,rdaad:P50688,Published
is director family of,rdaad:directorFamilyOf.en,rdaad:P51014,property,rdac:C10008,rdaa:P51014,rdaad:P50320,rdaad:P50712,Published
is director family of photography of,rdaad:directorFamilyOfPhotographyOf.en,rdaad:P50990,property,rdac:C10008,rdaa:P50990,rdaad:P50320,rdaad:P50688,Published
is director person of,rdaad:directorPersonOf.en,rdaad:P50561,property,rdac:C10004,rdaa:P50561,rdaad:P50311,rdaad:P50205,Published
is director person of photography of,rdaad:directorPersonOfPhotographyOf.en,rdaad:P50537,property,rdac:C10004,rdaa:P50537,rdaad:P50311,rdaad:P50207,Published
is distributor agent of,rdaad:distributorAgentOf.en,rdaad:P50199,property,rdac:C10002,rdaa:P50199,rdaad:P50307,,Published
is distributor collective agent of,rdaad:distributorCollectiveAgentOf.en,rdaad:P50648,property,rdac:C10011,rdaa:P50648,rdaad:P50364,rdaad:P50199,Published
is distributor corporate body of,rdaad:distributorCorporateBodyOf.en,rdaad:P50799,property,rdac:C10005,rdaa:P50799,rdaad:P50331,rdaad:P50648,Published
is distributor family of,rdaad:distributorFamilyOf.en,rdaad:P50950,property,rdac:C10008,rdaa:P50950,rdaad:P50322,rdaad:P50648,Published
is distributor person of,rdaad:distributorPersonOf.en,rdaad:P50497,property,rdac:C10004,rdaa:P50497,rdaad:P50313,rdaad:P50199,Published
is DJ agent of,rdaad:djAgentOf.en,rdaad:P50298,property,rdac:C10002,rdaa:P50298,rdaad:P50449,,Published
is DJ collective agent of,rdaad:djCollectiveAgentOf.en,rdaad:P50749,property,rdac:C10011,rdaa:P50749,rdaad:P50774,rdaad:P50298,Published
is DJ corporate body of,rdaad:djCorporateBodyOf.en,rdaad:P50900,property,rdac:C10005,rdaa:P50900,rdaad:P50925,rdaad:P50749,Published
is DJ family of,rdaad:djFamilyOf.en,rdaad:P51051,property,rdac:C10008,rdaa:P51051,rdaad:P51076,rdaad:P50749,Published
is DJ person of,rdaad:djPersonOf.en,rdaad:P50598,property,rdac:C10004,rdaa:P50598,rdaad:P50623,rdaad:P50298,Published
is donor agent of,rdaad:donorAgentOf.en,rdaad:P50066,property,rdac:C10002,rdaa:P50066,rdaad:P50163,,Published
is donor collective agent of,rdaad:donorCollectiveAgentOf.en,rdaad:P50790,property,rdac:C10011,rdaa:P50790,rdaad:P50783,rdaad:P50066,Published
is donor corporate body of,rdaad:donorCorporateBodyOf.en,rdaad:P50941,property,rdac:C10005,rdaa:P50941,rdaad:P50934,rdaad:P50790,Published
is donor family of,rdaad:donorFamilyOf.en,rdaad:P51092,property,rdac:C10008,rdaa:P51092,rdaad:P51085,rdaad:P50790,Published
is donor person of,rdaad:donorPersonOf.en,rdaad:P50639,property,rdac:C10004,rdaa:P50639,rdaad:P50632,rdaad:P50066,Published
is draftsman agent of,rdaad:draftsmanAgentOf.en,rdaad:P50141,property,rdac:C10002,rdaa:P50141,rdaad:P50448,,Published
is draftsman collective agent of,rdaad:draftsmanCollectiveAgentOf.en,rdaad:P50745,property,rdac:C10011,rdaa:P50745,rdaad:P50775,rdaad:P50141,Published
is draftsman corporate body of,rdaad:draftsmanCorporateBodyOf.en,rdaad:P50896,property,rdac:C10005,rdaa:P50896,rdaad:P50926,rdaad:P50745,Published
is draftsman family of,rdaad:draftsmanFamilyOf.en,rdaad:P51047,property,rdac:C10008,rdaa:P51047,rdaad:P51077,rdaad:P50745,Published
is draftsman person of,rdaad:draftsmanPersonOf.en,rdaad:P50594,property,rdac:C10004,rdaa:P50594,rdaad:P50624,rdaad:P50141,Published
is dubbing director agent of,rdaad:dubbingDirectorAgentOf.en,rdaad:P50299,property,rdac:C10002,rdaa:P50299,rdaad:P50449,,Published
is dubbing director collective agent of,rdaad:dubbingDirectorCollectiveAgentOf.en,rdaad:P50762,property,rdac:C10011,rdaa:P50762,rdaad:P50774,rdaad:P50299,Published
is dubbing director corporate body of,rdaad:dubbingDirectorCorporateBodyOf.en,rdaad:P50913,property,rdac:C10005,rdaa:P50913,rdaad:P50925,rdaad:P50762,Published
is dubbing director family of,rdaad:dubbingDirectorFamilyOf.en,rdaad:P51064,property,rdac:C10008,rdaa:P51064,rdaad:P51076,rdaad:P50762,Published
is dubbing director person of,rdaad:dubbingDirectorPersonOf.en,rdaad:P50611,property,rdac:C10004,rdaa:P50611,rdaad:P50623,rdaad:P50299,Published
is editor agent of moving image work of,rdaad:editorAgentOfMovingImageWorkOf.en,rdaad:P50183,property,rdac:C10002,rdaa:P50183,rdaad:P50449,,Published
is editor agent of text of,rdaad:editorAgentOfTextOf.en,rdaad:P50450,property,rdac:C10002,rdaa:P50450,rdaad:P50448,,Published
is editor collective agent of moving image work of,rdaad:editorCollectiveAgentOfMovingImageWorkOf.en,rdaad:P50724,property,rdac:C10011,rdaa:P50724,rdaad:P50774,rdaad:P50183,Published
is editor collective agent of text of,rdaad:editorCollectiveAgentOfTextOf.en,rdaad:P50720,property,rdac:C10011,rdaa:P50720,rdaad:P50775,rdaad:P50450,Published
is editor corporate body of moving image work of,rdaad:editorCorporateBodyOfMovingImageWorkOf.en,rdaad:P50875,property,rdac:C10005,rdaa:P50875,rdaad:P50925,rdaad:P50724,Published
is editor corporate body of text of,rdaad:editorCorporateBodyOfTextOf.en,rdaad:P50871,property,rdac:C10005,rdaa:P50871,rdaad:P50926,rdaad:P50720,Published
is editor family of moving image work of,rdaad:editorFamilyOfMovingImageWorkOf.en,rdaad:P51026,property,rdac:C10008,rdaa:P51026,rdaad:P51076,rdaad:P50724,Published
is editor family of text of,rdaad:editorFamilyOfTextOf.en,rdaad:P51022,property,rdac:C10008,rdaa:P51022,rdaad:P51077,rdaad:P50720,Published
is editor of (Deprecated),rdaad:editorOf.en,rdaad:P50156,property,rdac:C10002,rdaa:P50156,rdaad:P50451,,Deprecated
is editor person of moving image work of,rdaad:editorPersonOfMovingImageWorkOf.en,rdaad:P50573,property,rdac:C10004,rdaa:P50573,rdaad:P50623,rdaad:P50183,Published
is editor person of text of,rdaad:editorPersonOfTextOf.en,rdaad:P50569,property,rdac:C10004,rdaa:P50569,rdaad:P50624,rdaad:P50450,Published
is editorial director agent of,rdaad:editorialDirectorAgentOf.en,rdaad:P50289,property,rdac:C10002,rdaa:P50289,rdaad:P50305,,Published
is editorial director collective agent of,rdaad:editorialDirectorCollectiveAgentOf.en,rdaad:P50675,property,rdac:C10011,rdaa:P50675,rdaad:P50357,rdaad:P50289,Published
is editorial director corporate body of,rdaad:editorialDirectorCorporateBodyOf.en,rdaad:P50826,property,rdac:C10005,rdaa:P50826,rdaad:P50844,rdaad:P50675,Published
is editorial director family of,rdaad:editorialDirectorFamilyOf.en,rdaad:P50977,property,rdac:C10008,rdaa:P50977,rdaad:P50320,rdaad:P50675,Published
is editorial director person of,rdaad:editorialDirectorPersonOf.en,rdaad:P50524,property,rdac:C10004,rdaa:P50524,rdaad:P50311,rdaad:P50289,Published
is enacting jurisdiction of,rdaad:enactingJurisdictionOf.en,rdaad:P50068,property,rdac:C10005,rdaa:P50068,rdaad:P50844,,Published
is engraver agent of,rdaad:engraverAgentOf.en,rdaad:P50171,property,rdac:C10002,rdaa:P50171,rdaad:P50202,,Published
is engraver collective agent of,rdaad:engraverCollectiveAgentOf.en,rdaad:P50646,property,rdac:C10011,rdaa:P50646,rdaad:P50656,rdaad:P50171,Published
is engraver corporate body of,rdaad:engraverCorporateBodyOf.en,rdaad:P50797,property,rdac:C10005,rdaa:P50797,rdaad:P50807,rdaad:P50646,Published
is engraver family of,rdaad:engraverFamilyOf.en,rdaad:P50948,property,rdac:C10008,rdaa:P50948,rdaad:P50958,rdaad:P50646,Published
is engraver person of,rdaad:engraverPersonOf.en,rdaad:P50495,property,rdac:C10004,rdaa:P50495,rdaad:P50505,rdaad:P50171,Published
is etcher agent of,rdaad:etcherAgentOf.en,rdaad:P50177,property,rdac:C10002,rdaa:P50177,rdaad:P50202,,Published
is etcher collective agent of,rdaad:etcherCollectiveAgentOf.en,rdaad:P50659,property,rdac:C10011,rdaa:P50659,rdaad:P50656,rdaad:P50177,Published
is etcher corporate body of,rdaad:etcherCorporateBodyOf.en,rdaad:P50810,property,rdac:C10005,rdaa:P50810,rdaad:P50807,rdaad:P50659,Published
is etcher family of,rdaad:etcherFamilyOf.en,rdaad:P50961,property,rdac:C10008,rdaa:P50961,rdaad:P50958,rdaad:P50659,Published
is etcher person of,rdaad:etcherPersonOf.en,rdaad:P50508,property,rdac:C10004,rdaa:P50508,rdaad:P50505,rdaad:P50177,Published
is family described in,rdaad:describedInFamily.en,rdaad:P50370,property,rdac:C10008,rdaa:P50370,rdaad:P50250,rdaad:P50427,Published
is family member of collective agent of,rdaad:familyMemberOfCollectiveAgentOf.en,rdaad:P50441,property,rdac:C10008,rdaa:P50441,rdaad:P50353,,Published
is family member of corporate body of,rdaad:familyMemberOfCorporateBodyOf.en,rdaad:P50442,property,rdac:C10008,rdaa:P50442,rdaad:P50327,rdaad:P50441,Published
is family member of family of,rdaad:familyMemberOfFamilyOf.en,rdaad:P50443,property,rdac:C10008,rdaa:P50443,rdaad:P50326,rdaad:P50441,Published
is film director agent of,rdaad:filmDirectorAgentOf.en,rdaad:P50048,property,rdac:C10002,rdaa:P50048,rdaad:P50205,,Published
is film director collective agent of,rdaad:filmDirectorCollectiveAgentOf.en,rdaad:P50713,property,rdac:C10011,rdaa:P50713,rdaad:P50712,rdaad:P50048,Published
is film director corporate body of,rdaad:filmDirectorCorporateBodyOf.en,rdaad:P50864,property,rdac:C10005,rdaa:P50864,rdaad:P50863,rdaad:P50713,Published
is film director family of,rdaad:filmDirectorFamilyOf.en,rdaad:P51015,property,rdac:C10008,rdaa:P51015,rdaad:P51014,rdaad:P50713,Published
is film director person of,rdaad:filmDirectorPersonOf.en,rdaad:P50562,property,rdac:C10004,rdaa:P50562,rdaad:P50561,rdaad:P50048,Published
is film distributor agent of,rdaad:filmDistributorAgentOf.en,rdaad:P50169,property,rdac:C10002,rdaa:P50169,rdaad:P50199,,Published
is film distributor collective agent of,rdaad:filmDistributorCollectiveAgentOf.en,rdaad:P50647,property,rdac:C10011,rdaa:P50647,rdaad:P50648,rdaad:P50169,Published
is film distributor corporate body of,rdaad:filmDistributorCorporateBodyOf.en,rdaad:P50798,property,rdac:C10005,rdaa:P50798,rdaad:P50799,rdaad:P50647,Published
is film distributor family of,rdaad:filmDistributorFamilyOf.en,rdaad:P50949,property,rdac:C10008,rdaa:P50949,rdaad:P50950,rdaad:P50647,Published
is film distributor person of,rdaad:filmDistributorPersonOf.en,rdaad:P50496,property,rdac:C10004,rdaa:P50496,rdaad:P50497,rdaad:P50169,Published
is film producer agent of,rdaad:filmProducerAgentOf.en,rdaad:P50213,property,rdac:C10002,rdaa:P50213,rdaad:P50201,,Published
is film producer collective agent of,rdaad:filmProducerCollectiveAgentOf.en,rdaad:P50702,property,rdac:C10011,rdaa:P50702,rdaad:P50701,rdaad:P50213,Published
is film producer corporate body of,rdaad:filmProducerCorporateBodyOf.en,rdaad:P50853,property,rdac:C10005,rdaa:P50853,rdaad:P50852,rdaad:P50702,Published
is film producer family of,rdaad:filmProducerFamilyOf.en,rdaad:P51004,property,rdac:C10008,rdaa:P51004,rdaad:P51003,rdaad:P50702,Published
is film producer person of,rdaad:filmProducerPersonOf.en,rdaad:P50551,property,rdac:C10004,rdaa:P50551,rdaad:P50550,rdaad:P50213,Published
is filmmaker agent of,rdaad:filmmakerAgentOf.en,rdaad:P50197,property,rdac:C10002,rdaa:P50197,rdaad:P50204,,Published
is filmmaker collective agent of,rdaad:filmmakerCollectiveAgentOf.en,rdaad:P50681,property,rdac:C10011,rdaa:P50681,rdaad:P50693,rdaad:P50197,Published
is filmmaker corporate body of,rdaad:filmmakerCorporateBodyOf.en,rdaad:P50832,property,rdac:C10005,rdaa:P50832,rdaad:P50844,rdaad:P50681,Published
is filmmaker family of,rdaad:filmmakerFamilyOf.en,rdaad:P50983,property,rdac:C10008,rdaa:P50983,rdaad:P50995,rdaad:P50681,Published
is filmmaker person of,rdaad:filmmakerPersonOf.en,rdaad:P50530,property,rdac:C10004,rdaa:P50530,rdaad:P50542,rdaad:P50197,Published
is former owner agent of,rdaad:formerOwnerAgentOf.en,rdaad:P50163,property,rdac:C10002,rdaa:P50163,rdaad:P50165,,Published
is former owner collective agent of,rdaad:formerOwnerCollectiveAgentOf.en,rdaad:P50783,property,rdac:C10011,rdaa:P50783,rdaad:P50785,rdaad:P50163,Published
is former owner corporate body of,rdaad:formerOwnerCorporateBodyOf.en,rdaad:P50934,property,rdac:C10005,rdaa:P50934,rdaad:P50936,rdaad:P50783,Published
is former owner family of,rdaad:formerOwnerFamilyOf.en,rdaad:P51085,property,rdac:C10008,rdaa:P51085,rdaad:P51087,rdaad:P50783,Published
is former owner person of,rdaad:formerOwnerPersonOf.en,rdaad:P50632,property,rdac:C10004,rdaa:P50632,rdaad:P50634,rdaad:P50163,Published
is founder agent of work of,rdaad:founderAgentOfWorkOf.en,rdaad:P50290,property,rdac:C10002,rdaa:P50290,rdaad:P50305,,Published
is founder collective agent of work of,rdaad:founderCollectiveAgentOfWorkOf.en,rdaad:P50696,property,rdac:C10011,rdaa:P50696,rdaad:P50357,rdaad:P50290,Published
is founder corporate body of work of,rdaad:founderCorporateBodyOfWorkOf.en,rdaad:P50847,property,rdac:C10005,rdaa:P50847,rdaad:P50844,rdaad:P50696,Published
is founder family of work of,rdaad:founderFamilyOfWorkOf.en,rdaad:P50998,property,rdac:C10008,rdaa:P50998,rdaad:P50320,rdaad:P50696,Published
is founder person of work of,rdaad:founderPersonOfWorkOf.en,rdaad:P50545,property,rdac:C10004,rdaa:P50545,rdaad:P50311,rdaad:P50290,Published
is graduate of,rdaad:graduateOf.en,rdaad:P50253,property,rdac:C10004,rdaa:P50253,rdaad:P50318,,Published
is honouree agent of item of,rdaad:honoureeAgentOfItemOf.en,rdaad:P50167,property,rdac:C10002,rdaa:P50167,rdaad:P50308,,Published
is honouree agent of work of,rdaad:honoureeAgentOfWorkOf.en,rdaad:P50166,property,rdac:C10002,rdaa:P50166,rdaad:P50305,,Published
is honouree collective agent of item of,rdaad:honoureeCollectiveAgentOfItemOf.en,rdaad:P50793,property,rdac:C10011,rdaa:P50793,rdaad:P50363,rdaad:P50167,Published
is honouree collective agent of work of,rdaad:honoureeCollectiveAgentOfWorkOf.en,rdaad:P50718,property,rdac:C10011,rdaa:P50718,rdaad:P50357,rdaad:P50166,Published
is honouree corporate body of item of,rdaad:honoureeCorporateBodyOfItemOf.en,rdaad:P50944,property,rdac:C10005,rdaa:P50944,rdaad:P50332,rdaad:P50793,Published
is honouree corporate body of work of,rdaad:honoureeCorporateBodyOfWorkOf.en,rdaad:P50869,property,rdac:C10005,rdaa:P50869,rdaad:P50329,rdaad:P50718,Published
is honouree family of item of,rdaad:honoureeFamilyOfItemOf.en,rdaad:P51095,property,rdac:C10008,rdaa:P51095,rdaad:P50323,rdaad:P50793,Published
is honouree family of work of,rdaad:honoureeFamilyOfWorkOf.en,rdaad:P51020,property,rdac:C10008,rdaa:P51020,rdaad:P50320,rdaad:P50718,Published
is honouree person of item of,rdaad:honoureePersonOfItemOf.en,rdaad:P50642,property,rdac:C10004,rdaa:P50642,rdaad:P50314,rdaad:P50167,Published
is honouree person of work of,rdaad:honoureePersonOfWorkOf.en,rdaad:P50567,property,rdac:C10004,rdaa:P50567,rdaad:P50311,rdaad:P50166,Published
is host agent of,rdaad:hostAgentOf.en,rdaad:P50075,property,rdac:C10002,rdaa:P50075,rdaad:P50147,,Published
is host collective agent of,rdaad:hostCollectiveAgentOf.en,rdaad:P50741,property,rdac:C10011,rdaa:P50741,rdaad:P50754,rdaad:P50075,Published
is host corporate body of,rdaad:hostCorporateBodyOf.en,rdaad:P50892,property,rdac:C10005,rdaa:P50892,rdaad:P50905,rdaad:P50741,Published
is host family of,rdaad:hostFamilyOf.en,rdaad:P51043,property,rdac:C10008,rdaa:P51043,rdaad:P51056,rdaad:P50741,Published
is host person of,rdaad:hostPersonOf.en,rdaad:P50590,property,rdac:C10004,rdaa:P50590,rdaad:P50603,rdaad:P50075,Published
is hosting institution of,rdaad:hostingInstitutionOf.en,rdaad:P50004,property,rdac:C10005,rdaa:P50004,rdaad:P50329,,Published
is illuminator agent of,rdaad:illuminatorAgentOf.en,rdaad:P50092,property,rdac:C10002,rdaa:P50092,rdaad:P50308,,Published
is illuminator collective agent of,rdaad:illuminatorCollectiveAgentOf.en,rdaad:P50788,property,rdac:C10011,rdaa:P50788,rdaad:P50363,rdaad:P50092,Published
is illuminator corporate body of,rdaad:illuminatorCorporateBodyOf.en,rdaad:P50939,property,rdac:C10005,rdaa:P50939,rdaad:P50332,rdaad:P50788,Published
is illuminator family of,rdaad:illuminatorFamilyOf.en,rdaad:P51090,property,rdac:C10008,rdaa:P51090,rdaad:P50323,rdaad:P50788,Published
is illuminator person of,rdaad:illuminatorPersonOf.en,rdaad:P50637,property,rdac:C10004,rdaa:P50637,rdaad:P50314,rdaad:P50092,Published
is illustrator of (Deprecated),rdaad:illustratorOf.en,rdaad:P50159,property,rdac:C10002,rdaa:P50159,rdaad:P50451,,Deprecated
is inscriber of,rdaad:inscriberOf.en,rdaad:P50125,property,rdac:C10004,rdaa:P50125,rdaad:P50636,,Published
is instructor agent of,rdaad:instructorAgentOf.en,rdaad:P50074,property,rdac:C10002,rdaa:P50074,rdaad:P50147,,Published
is instructor collective agent of,rdaad:instructorCollectiveAgentOf.en,rdaad:P50770,property,rdac:C10011,rdaa:P50770,rdaad:P50754,rdaad:P50074,Published
is instructor corporate body of,rdaad:instructorCorporateBodyOf.en,rdaad:P50921,property,rdac:C10005,rdaa:P50921,rdaad:P50905,rdaad:P50770,Published
is instructor family of,rdaad:instructorFamilyOf.en,rdaad:P51072,property,rdac:C10008,rdaa:P51072,rdaad:P51056,rdaad:P50770,Published
is instructor person of,rdaad:instructorPersonOf.en,rdaad:P50619,property,rdac:C10004,rdaa:P50619,rdaad:P50603,rdaad:P50074,Published
is instrumental conductor agent of,rdaad:instrumentalConductorAgentOf.en,rdaad:P50269,property,rdac:C10002,rdaa:P50269,rdaad:P50070,,Published
is instrumental conductor collective agent of,rdaad:instrumentalConductorCollectiveAgentOf.en,rdaad:P50726,property,rdac:C10011,rdaa:P50726,rdaad:P50743,rdaad:P50269,Published
is instrumental conductor corporate body of,rdaad:instrumentalConductorCorporateBodyOf.en,rdaad:P50877,property,rdac:C10005,rdaa:P50877,rdaad:P50894,rdaad:P50726,Published
is instrumental conductor family of,rdaad:instrumentalConductorFamilyOf.en,rdaad:P51028,property,rdac:C10008,rdaa:P51028,rdaad:P51045,rdaad:P50726,Published
is instrumental conductor person of,rdaad:instrumentalConductorPersonOf.en,rdaad:P50575,property,rdac:C10004,rdaa:P50575,rdaad:P50592,rdaad:P50269,Published
is instrumentalist agent of,rdaad:instrumentalistAgentOf.en,rdaad:P50079,property,rdac:C10002,rdaa:P50079,rdaad:P50147,,Published
is instrumentalist collective agent of,rdaad:instrumentalistCollectiveAgentOf.en,rdaad:P50755,property,rdac:C10011,rdaa:P50755,rdaad:P50754,rdaad:P50079,Published
is instrumentalist corporate body of,rdaad:instrumentalistCorporateBodyOf.en,rdaad:P50906,property,rdac:C10005,rdaa:P50906,rdaad:P50905,rdaad:P50755,Published
is instrumentalist family of,rdaad:instrumentalistFamilyOf.en,rdaad:P51057,property,rdac:C10008,rdaa:P51057,rdaad:P51056,rdaad:P50755,Published
is instrumentalist person of,rdaad:instrumentalistPersonOf.en,rdaad:P50604,property,rdac:C10004,rdaa:P50604,rdaad:P50603,rdaad:P50079,Published
is interviewee agent of expression of,rdaad:intervieweeAgentOfExpressionOf.en,rdaad:P50155,property,rdac:C10002,rdaa:P50155,rdaad:P50449,,Published
is interviewee agent of work of,rdaad:intervieweeAgentOfWorkOf.en,rdaad:P50193,property,rdac:C10002,rdaa:P50193,rdaad:P50204,,Published
is interviewee collective agent of expression of,rdaad:intervieweeCollectiveAgentOfExpressionOf.en,rdaad:P50725,property,rdac:C10011,rdaa:P50725,rdaad:P50774,rdaad:P50155,Published
is interviewee collective agent of work of,rdaad:intervieweeCollectiveAgentOfWorkOf.en,rdaad:P50710,property,rdac:C10011,rdaa:P50710,rdaad:P50693,rdaad:P50193,Published
is interviewee corporate body of expression of,rdaad:intervieweeCorporateBodyOfExpressionOf.en,rdaad:P50876,property,rdac:C10005,rdaa:P50876,rdaad:P50925,rdaad:P50725,Published
is interviewee corporate body of work of,rdaad:intervieweeCorporateBodyOfWorkOf.en,rdaad:P50861,property,rdac:C10005,rdaa:P50861,rdaad:P50844,rdaad:P50710,Published
is interviewee family of expression of,rdaad:intervieweeFamilyOfExpressionOf.en,rdaad:P51027,property,rdac:C10008,rdaa:P51027,rdaad:P51076,rdaad:P50725,Published
is interviewee family of work of,rdaad:intervieweeFamilyOfWorkOf.en,rdaad:P51012,property,rdac:C10008,rdaa:P51012,rdaad:P50995,rdaad:P50710,Published
is interviewee person of expression of,rdaad:intervieweePersonOfExpressionOf.en,rdaad:P50574,property,rdac:C10004,rdaa:P50574,rdaad:P50623,rdaad:P50155,Published
is interviewee person of work of,rdaad:intervieweePersonOfWorkOf.en,rdaad:P50559,property,rdac:C10004,rdaa:P50559,rdaad:P50542,rdaad:P50193,Published
is interviewer agent of expression of,rdaad:interviewerAgentOfExpressionOf.en,rdaad:P50140,property,rdac:C10002,rdaa:P50140,rdaad:P50449,,Published
is interviewer agent of work of,rdaad:interviewerAgentOfWorkOf.en,rdaad:P50191,property,rdac:C10002,rdaa:P50191,rdaad:P50204,,Published
is interviewer collective agent of expression of,rdaad:interviewerCollectiveAgentOfExpressionOf.en,rdaad:P50739,property,rdac:C10011,rdaa:P50739,rdaad:P50774,rdaad:P50140,Published
is interviewer collective agent of work of,rdaad:interviewerCollectiveAgentOfWorkOf.en,rdaad:P50678,property,rdac:C10011,rdaa:P50678,rdaad:P50693,rdaad:P50191,Published
