reg_id,*label_en,lexicalAlias_en,description[0]_en,note[0]_en,altLabel[0]_en,altLabel[1]_en,altLabel[2]_en,altLabel[3]_en,altLabel[4]_en,altLabel[5]_en,altLabel[6]_en,altLabel[7]_en,altLabel[8]_en,ToolkitLabel_en,ToolkitDefinition_en,*uri,*type,*name,domain,range,hasUnconstrained,subPropertyOf[0],subPropertyOf[1],inverseOf,sameAs[0],*status,instructionNumber,"has element type"
38278,"has contributor person of moving image",rdam:contributorPersonOfMovingImage.en,"Relates a manifestation to a person who is a contributor to aggregate who creates an expression of a moving image work that is embodied by an aggregate.",,,,,,,,,,,"contributor person of moving image","A person who is a contributor to aggregate who creates an expression of a moving image work that is embodied by an aggregate.",rdam:P30340,property,contributorPersonOfMovingImage,rdac:C10007,,rdau:P61135,rdam:P30336,rdam:P30326,,,Published,,2
38279,"has contributor person of music",rdam:contributorPersonOfMusic.en,"Relates a manifestation to a person who is a contributor to aggregate who creates an expression of a musical work that is embodied by an aggregate.",,,,,,,,,,,"contributor person of music","A person who is a contributor to aggregate who creates an expression of a musical work that is embodied by an aggregate.",rdam:P30341,property,contributorPersonOfMusic,rdac:C10007,,rdau:P61136,rdam:P30336,rdam:P30311,,,Published,,2
38280,"has contributor person of speech",rdam:contributorPersonOfSpeech.en,"Relates a manifestation to a person who is a contributor to aggregate who creates an expression of a vocal work that is embodied by an aggregate.",,,,,,,,,,,"contributor person of speech","A person who is a contributor to aggregate who creates an expression of a vocal work that is embodied by an aggregate.",rdam:P30342,property,contributorPersonOfSpeech,rdac:C10007,,rdau:P61138,rdam:P30336,rdam:P30331,,,Published,,2
38281,"has contributor person of still image",rdam:contributorPersonOfStillImage.en,"Relates a manifestation to a person who is a contributor to aggregate who creates a still image work that is embodied by an aggregate.",,,,,,,,,,,"contributor person of still image","A person who is a contributor to aggregate who creates a still image work that is embodied by an aggregate.",rdam:P30343,property,contributorPersonOfStillImage,rdac:C10007,,rdau:P60396,rdam:P30336,rdam:P30321,,,Published,,2
38282,"has contributor person of text",rdam:contributorPersonOfText.en,"Relates a manifestation to a person who is a contributor to aggregate who creates an expression of a textual work that is embodied by an aggregate.",,,,,,,,,,,"contributor person of text","A person who is a contributor to aggregate who creates an expression of a textual work that is embodied by an aggregate.",rdam:P30344,property,contributorPersonOfText,rdac:C10007,,rdau:P61139,rdam:P30336,rdam:P30328,,,Published,,2
38283,"has contributor person of object",rdam:contributorPersonOfObject.en,"Relates a manifestation to a person who is a contributor to aggregate who creates an expression of an object work that is embodied by an aggregate.",,,,,,,,,,,"contributor person of object","A person who is a contributor to aggregate who creates an expression of an object work that is embodied by an aggregate.",rdam:P30345,property,contributorPersonOfObject,rdac:C10007,,rdau:P61137,rdam:P30336,rdam:P30332,,,Published,,2
38284,"has contributor person of computer content",rdam:contributorPersonOfComputerContent.en,"Relates a manifestation to a person who is a contributor to aggregate who creates an expression of computer content that is embodied by an aggregate.",,,,,,,,,,,"contributor person of computer content","A person who is a contributor to aggregate who creates an expression of computer content that is embodied by an aggregate.",rdam:P30346,property,contributorPersonOfComputerContent,rdac:C10007,,rdau:P61134,rdam:P30336,rdam:P30333,,,Published,,2
38285,"has broadcaster person",rdam:broadcasterPerson.en,"Relates a manifestation to a person who is involved in broadcasting a manifestation to an audience via radio, television, webcast, etc.",,,,,,,,,,,"broadcaster person","A person who is involved in broadcasting a manifestation to an audience via radio, television, webcast, etc.",rdam:P30347,property,broadcasterPerson,rdac:C10007,,rdau:P60407,rdam:P30362,rdam:P30067,,,Published,,2
38286,"has film distributor person",rdam:filmDistributorPerson.en,"Relates a manifestation to a person who is involved in distributing a moving image manifestation to theatres or other distribution channels.",,,,,,,,,,,"film distributor person","A person who is involved in distributing a moving image manifestation to theatres or other distribution channels.",rdam:P30348,property,filmDistributorPerson,rdac:C10007,,rdau:P60408,rdam:P30359,rdam:P30068,,,Published,,2
38287,"has book designer person",rdam:bookDesignerPerson.en,"Relates a manifestation to a person who is involved in manufacturing a manifestation by being responsible for the entire graphic design of a book, including arrangement of type and illustration, choice of materials, and process used.",,,,,,,,,,,"book designer person","A person who is involved in manufacturing a manifestation by being responsible for the entire graphic design of a book, including arrangement of type and illustration, choice of materials, and process used.",rdam:P30349,property,bookDesignerPerson,rdac:C10007,,rdau:P60409,rdam:P30361,rdam:P30069,,,Published,,2
38288,"has engraver person",rdam:engraverPerson.en,"Relates a manifestation to a person who is involved in manufacturing a manifestation by cutting letters, figures, etc., on a surface such as a wooden or metal plate used for printing.",,,,,,,,,,,"engraver person","A person who is involved in manufacturing a manifestation by cutting letters, figures, etc., on a surface such as a wooden or metal plate used for printing.",rdam:P30350,property,engraverPerson,rdac:C10007,,rdau:P60410,rdam:P30361,rdam:P30070,,,Published,,2
38289,"has braille embosser person",rdam:brailleEmbosserPerson.en,"Relates a manifestation to a person who is involved in manufacturing a manifestation by embossing braille cells using a stylus, special embossing printer, or other device.",,,,,,,,,,,"braille embosser person","A person who is involved in manufacturing a manifestation by embossing braille cells using a stylus, special embossing printer, or other device.",rdam:P30351,property,brailleEmbosserPerson,rdac:C10007,,rdau:P60411,rdam:P30361,rdam:P30071,,,Published,,2
38290,"has printmaker person",rdam:printmakerPerson.en,"Relates a manifestation to a person who is involved in manufacturing a manifestation by making a relief, intaglio, or planographic printing surface.",,,,,,,,,,,"printmaker person","A person who is involved in manufacturing a manifestation by making a relief, intaglio, or planographic printing surface.",rdam:P30352,property,printmakerPerson,rdac:C10007,,rdau:P60412,rdam:P30361,rdam:P30072,,,Published,,2
38291,"has caster person",rdam:casterPerson.en,"Relates a manifestation to a person who is involved in manufacturing a manifestation by pouring a liquid or molten substance into a mold and leaving it to solidify to take the shape of the mold.",,,,,,,,,,,"caster person","A person who is involved in manufacturing a manifestation by pouring a liquid or molten substance into a mold and leaving it to solidify to take the shape of the mold.",rdam:P30353,property,casterPerson,rdac:C10007,,rdau:P60413,rdam:P30361,rdam:P30073,,,Published,,2
38292,"has lithographer person",rdam:lithographerPerson.en,"Relates a manifestation to a person who is involved in manufacturing a manifestation by preparing a stone or plate for lithographic printing.","A lithographer includes a graphic artist creating a design directly on the surface from which printing will be done.",,,,,,,,,,"lithographer person","A person who is involved in manufacturing a manifestation by preparing a stone or plate for lithographic printing.",rdam:P30354,property,lithographerPerson,rdac:C10007,,rdau:P60414,rdam:P30361,rdam:P30074,,,Published,,2
38293,"has platemaker person",rdam:platemakerPerson.en,"Relates a manifestation to a person who is involved in manufacturing a manifestation by preparing plates used in the production of printed images or text.",,,,,,,,,,,"platemaker person","A person who is involved in manufacturing a manifestation by preparing plates used in the production of printed images or text.",rdam:P30355,property,platemakerPerson,rdac:C10007,,rdau:P60415,rdam:P30361,rdam:P30075,,,Published,,2
38294,"has etcher person",rdam:etcherPerson.en,"Relates a manifestation to a person who is involved in manufacturing a manifestation by subjecting metal, glass, or some other surface used for printing, to acid or another corrosive substance.",,,,,,,,,,,"etcher person","A person who is involved in manufacturing a manifestation by subjecting metal, glass, or some other surface used for printing, to acid or another corrosive substance.",rdam:P30356,property,etcherPerson,rdac:C10007,,rdau:P60416,rdam:P30361,rdam:P30076,,,Published,,2
38295,"has collotyper person",rdam:collotyperPerson.en,"Relates a manifestation to a person who is involved in manufacturing a manifestation by using a photomechanical process for making prints directly from a hardened film of gelatin or other colloid that has ink-receptive and ink-repellent surfaces.",,,,,,,,,,,"collotyper person","A person who is involved in manufacturing a manifestation by using a photomechanical process for making prints directly from a hardened film of gelatin or other colloid that has ink-receptive and ink-repellent surfaces.",rdam:P30357,property,collotyperPerson,rdac:C10007,,rdau:P60417,rdam:P30361,rdam:P30077,,,Published,,2
38296,"has printer person",rdam:printerPerson.en,"Relates a manifestation to a person who is involved in manufacturing a manifestation of printed text, notated music, etc., from type or plates, such as a book, newspaper, magazine, broadside, score, etc.",,,,,,,,,,,"printer person","A person who is involved in manufacturing a manifestation of printed text, notated music, etc., from type or plates, such as a book, newspaper, magazine, broadside, score, etc.",rdam:P30358,property,printerPerson,rdac:C10007,,rdau:P60418,rdam:P30361,rdam:P30078,,,Published,,2
